x,y
831637.778101675,1644142.131665132
831637.088377186,1644142.406442972
831636.405681096,1644142.692394212
831635.715803847,1644142.978246385
831635.025875684,1644143.267790009
831634.335794742,1644143.568407948
831633.642123232,1644143.868976363
831632.951991398,1644144.173285768
831632.265501107,1644144.473953298
831631.586090148,1644144.782102793
831630.906730143,1644145.086560870
831630.202388834,1644145.379597879
831629.494355092,1644145.679968230
831628.786270439,1644145.984030030
831628.071055562,1644146.284301332
831627.359380363,1644146.588313625
831626.679816754,1644146.907537534
831626.003894687,1644147.223119566
831625.331512298,1644147.542442587
831624.662720518,1644147.861815163
831623.990389102,1644148.177446783
831623.321648294,1644148.493127957
831622.652856577,1644148.812500580
831621.984064880,1644149.131873218
831621.315222272,1644149.454937303
831620.642789097,1644149.777951865
831619.966918148,1644150.089842603
831619.283967905,1644150.394251413
831618.593989300,1644150.687486861
831617.893391745,1644150.969499409
831617.192896071,1644151.244129108
831616.485219241,1644151.518659747
831615.781234879,1644151.785857075
831615.077301467,1644152.049362989
831614.376754941,1644152.327684190
831613.679849952,1644152.602363515
831612.982995912,1644152.873351424
831612.289834338,1644153.137006023
831611.600263369,1644153.400710178
831610.914639515,1644153.638623860
831610.229066608,1644153.872846126
831609.550674893,1644154.107167486
831608.868692607,1644154.341439323
831608.183272539,1644154.564587342
831607.501341216,1644154.795167782
831606.826540153,1644155.029538745
831606.144557935,1644155.263810650
831605.477039937,1644155.490897856
831604.816499413,1644155.732849884
831604.156009835,1644155.971110496
831603.484850370,1644156.201839646
831602.817383366,1644156.425235485
831602.139093689,1644156.652174161
831601.453775641,1644156.867939482
831600.764968880,1644157.076272418
831600.076213063,1644157.280913940
831599.387457261,1644157.485555479
831598.691520302,1644157.690097962
831597.992043701,1644157.890899494
831597.292516187,1644158.095392476
831596.592886835,1644158.307268341
831595.893206570,1644158.522835655
831595.193526322,1644158.738402987
831594.493795164,1644158.957661770
831593.779752605,1644159.173030996
831593.072891234,1644159.388499310
831592.366080808,1644159.600276211
831591.648600495,1644159.804521659
831590.931171125,1644160.005075694
831590.213741771,1644160.205629750
831589.482102872,1644160.394911386
831588.736254426,1644160.572920604
831587.990355070,1644160.754621275
831587.237274559,1644160.936222897
831586.480603479,1644161.117775006
831585.720341830,1644161.299277601
831584.956336834,1644161.491804978
831584.188690343,1644161.687974276
831583.417351433,1644161.891476923
831582.649552201,1644162.098720560
831581.881600209,1644162.317038513
831581.113597310,1644162.539047921
831580.345594431,1644162.761057350
831579.581080305,1644162.990499199
831578.812873764,1644163.227274398
831578.041025733,1644163.467691517
831577.276307966,1644163.711899157
831576.515078953,1644163.963539215
831575.753951810,1644164.207796431
831574.996568044,1644164.441028906
831574.246467315,1644164.666977606
831573.489338210,1644164.881752965
831572.732361895,1644165.085454051
831571.982719539,1644165.278179928
831571.207892188,1644165.474250530
831570.426036457,1644165.659147794
831569.662388280,1644165.825835586
831568.902483475,1644165.981498637
831568.139089946,1644166.129729314
831567.404522952,1644166.270973410
831566.677137141,1644166.412316591
831565.938928666,1644166.557202628
831565.197078698,1644166.705730586
831564.455177820,1644166.857949995
831563.709788218,1644167.002737032
831562.950087218,1644167.143634532
831562.183052298,1644167.295507286
831561.408887146,1644167.443589567
831560.631131427,1644167.591622340
831559.849683293,1644167.746988467
831559.071774836,1644167.906095580
831558.286634306,1644168.068795086
831557.504931609,1644168.242618440
831556.719485579,1644168.427466579
831555.930245297,1644168.627030935
831555.155112757,1644168.845250591
831554.387008636,1644169.074643625
831553.618649928,1644169.322493835
831552.857268721,1644169.585208851
831552.102966859,1644169.855405811
831551.341331089,1644170.136578024
831550.586723743,1644170.428923610
831549.832116420,1644170.721269217
831549.070226113,1644171.020898646
831548.304694325,1644171.324169998
831547.542702223,1644171.631182329
831546.780761064,1644171.934503250
831546.022308671,1644172.245256583
831545.267446884,1644172.556059465
831544.526845610,1644172.874443344
831543.779063194,1644173.192728185
831543.038309207,1644173.522186395
831542.304532729,1644173.866509404
831541.588658265,1644174.214771505
831540.887044312,1644174.570614598
831540.206872036,1644174.934137740
831539.540858432,1644175.312624734
831538.892695922,1644175.698742246
831538.247869421,1644176.103366452
831537.602941105,1644176.515373533
831536.961399718,1644176.942195878
831536.315809503,1644177.402191583
831535.673758978,1644177.865928259
831535.042785733,1644178.307664947
831534.418789999,1644178.764266424
831533.812543522,1644179.235881274
831533.220913988,1644179.689237091
831532.639954383,1644180.150124363
831532.072847938,1644180.648124059
831531.512719005,1644181.160988541
831530.963310919,1644181.677693043
831530.428163342,1644182.201978523
831529.907276274,1644182.733844980
831529.397110050,1644183.269551455
831528.908487330,1644183.805555100
831528.437766614,1644184.345497815
