x,y
661742.198217201,1509790.424897554
661743.005069626,1509789.834144530
661743.811991722,1509789.243486657
661744.618992273,1509788.652935971
661745.423895700,1509788.059534151
661746.226564794,1509787.463129703
661747.023224549,1509786.858701681
661747.812658536,1509786.244921210
661748.595465313,1509785.622752886
661749.363077711,1509784.981838534
661750.112560018,1509784.320032318
661750.846094865,1509783.640613974
661751.562200206,1509782.942675646
661752.245030211,1509782.212098351
661752.888377061,1509781.447033506
661753.487159886,1509780.646784943
661754.032586808,1509779.809462134
661754.501386452,1509778.927969869
661754.862589649,1509777.998047323
661755.098029496,1509777.028665218
661755.205453645,1509776.036495754
661755.186861999,1509775.036913596
661755.029282016,1509774.049407369
661754.767562576,1509773.086047609
661754.428720190,1509772.146582041
661754.029810486,1509771.229940070
661753.578673872,1509770.337485166
661753.098438857,1509769.460474789
661752.599446273,1509768.593985006
661752.085061328,1509767.736462774
661751.557068535,1509766.887213923
661751.021609893,1509766.042658232
661750.481336687,1509765.201177323
661749.936894098,1509764.362383136
661749.388851971,1509763.525936763
661748.830040902,1509762.696641767
661748.267647712,1509761.869775224
661747.697952878,1509761.047953748
661747.119839809,1509760.232014099
661746.533395724,1509759.422024386
661745.935277030,1509758.620632672
661745.334232958,1509757.821418637
661744.723865285,1509757.029540124
661744.084628581,1509756.260530088
661743.410776904,1509755.521879514
661742.701787678,1509754.817675242
661741.948135811,1509754.162493044
661741.138904346,1509753.575456323
661740.252816707,1509753.111938582
661739.317483745,1509752.765836525
661738.345644103,1509752.548845939
661737.352213118,1509752.461483207
661736.353325131,1509752.508629664
661735.369204417,1509752.681970104
661734.403321066,1509752.934192769
661733.455813907,1509753.252146249
661732.528866490,1509753.627337514
661731.616143374,1509754.035677841
661730.711526928,1509754.461662125
661729.814128543,1509754.902825548
661728.927766826,1509755.365818967
661728.048137560,1509755.841361936
661727.173344832,1509756.325833337
661726.303789625,1509756.819669080
661725.434139963,1509757.313338453
661724.563915778,1509757.805990037
661723.691755201,1509758.295209750
661722.817360465,1509758.780417667
661721.938558633,1509759.257458688
661721.051245772,1509759.718626648
661720.154431461,1509760.160973981
661719.252012153,1509760.591717499
661718.343215962,1509761.008796470
661717.424422018,1509761.403533963
661716.494929667,1509761.772195961
661715.560488740,1509762.128212560
661714.622097372,1509762.473718758
661713.678523089,1509762.804879704
661712.730857524,1509763.124077701
661711.780750270,1509763.435951659
661710.828441011,1509763.741086177
661709.873175212,1509764.036827505
661708.915446572,1509764.324392243
661707.955244234,1509764.603670558
661706.990710370,1509764.867629694
661706.023822553,1509765.122712084
661705.054874755,1509765.369931169
661704.082244084,1509765.602287745
661703.107180881,1509765.824039928
661702.129835738,1509766.035484266
661701.147336117,1509766.221748844
661700.161555320,1509766.389117736
661699.173254195,1509766.541367010
661698.181780939,1509766.671677339
661697.188092440,1509766.783097130
661696.193031491,1509766.882138417
661695.196793465,1509766.968797499
661694.199440427,1509767.041137177
661693.201486748,1509767.104804484
661692.203026562,1509767.159988202
661691.203565376,1509767.192811018
661690.203841306,1509767.215501379
661689.203963468,1509767.222826167
661688.204018065,1509767.212874803
661687.204217598,1509767.192899129
661686.204622802,1509767.164807677
661685.205289867,1509767.128851507
661684.206270985,1509767.084655433
661683.208091720,1509767.024338318
661682.210043114,1509766.961914230
661681.212145394,1509766.897134345
661680.214432765,1509766.829536198
661679.217024196,1509766.757599586
661678.219149180,1509766.692803090
661677.220780934,1509766.635836171
661676.221882276,1509766.588916339
661675.222811068,1509766.545908020
661674.223638927,1509766.505239728
661673.224385729,1509766.466599768
661672.225065528,1509766.429748694
661671.225753356,1509766.392691486
661670.226528647,1509766.353321683
661669.227173954,1509766.317438789
661668.227695554,1509766.285339345
661667.228074038,1509766.257893818
661666.228286224,1509766.237294628
661665.228344999,1509766.228160781
661664.228352276,1509766.226324279
661663.228352819,1509766.227339391
661662.228363752,1509766.224435821
661661.228399441,1509766.216167696
661660.228590079,1509766.198132574
661659.228956274,1509766.171224013
661658.229430491,1509766.140442960
661657.230186568,1509766.101563899
661656.231014765,1509766.060905875
661655.231904185,1509766.018740109
661654.232937650,1509765.973288366
661653.234123021,1509765.924710238
661652.235413927,1509765.873965246
661651.236421532,1509765.829085464
661650.237447093,1509765.783807972
661649.238469783,1509765.738593702
661648.239469338,1509765.693894464
661647.240356568,1509765.651815093
661646.241304614,1509765.608360923
661645.242420406,1509765.561182129
661644.243740930,1509765.509807967
661643.245520905,1509765.450294149
661642.247470903,1509765.387891828
661641.249547180,1509765.323484964
661640.251718318,1509765.257626754
661639.253862009,1509765.192186764
661638.255922363,1509765.128060513
661637.257583502,1509765.070445259
661636.258898788,1509765.019325722
661635.260112010,1509764.970086950
661634.261374261,1509764.919858371
661633.262626235,1509764.869834622
661632.263874621,1509764.819882531
661631.265104217,1509764.770325970
661630.266080864,1509764.726140673
661629.266875066,1509764.686460651
661628.267499124,1509764.651334018
661627.267851678,1509764.624782510
661626.268157598,1509764.600076900
661625.268445778,1509764.576071270
661624.268737131,1509764.551933696
661623.268868240,1509764.536206345
661622.268952358,1509764.523297986
661621.269017194,1509764.511910865
661620.269156097,1509764.495244586
661619.269223497,1509764.484843522
661618.269259069,1509764.477043010
661617.269357951,1509764.462980459
661616.269454374,1509764.449094192
661615.269579550,1509764.433448006
661614.269754731,1509764.414730888
661613.269789007,1509764.407342278
661612.269816083,1509764.400086671
661611.269853291,1509764.391460306
661610.269861183,1509764.394456626
661609.269867745,1509764.394865006
661608.269874496,1509764.391190575
661607.269875884,1509764.392434031
661606.269895454,1509764.388787937
661605.269934121,1509764.380008515
661604.269996907,1509764.368802850
661603.270155957,1509764.351689231
661602.270391011,1509764.330021774
661601.270670789,1509764.306368497
661600.271074875,1509764.278140197
661599.271579666,1509764.246462826
661598.272282635,1509764.208973572
661597.273029809,1509764.170334579
661596.273787643,1509764.131452057
661595.274297965,1509764.099508609
661594.274884565,1509764.065337180
661593.275550495,1509764.028848594
661592.276216423,1509763.992360060
661591.276836159,1509763.957211306
661590.277361985,1509763.924786391
661589.277910745,1509763.891664113
661588.278492176,1509763.857588990
661587.279137600,1509763.821666412
661586.279789360,1509763.785568122
661585.280513479,1509763.747607786
661584.281381298,1509763.705955856
661583.282252337,1509763.664226734
661582.283161534,1509763.621606120
661581.284121665,1509763.577795843
661580.285097514,1509763.533628660
661579.285974570,1509763.491822788
661578.286741957,1509763.452671109
661577.287343812,1509763.417981782
661576.288009293,1509763.381529393
661575.288734072,1509763.343479944
661574.289539590,1509763.303350314
661573.290436688,1509763.261014829
661572.291445414,1509763.216175192
661571.292585811,1509763.168431147
661570.293576484,1509763.123931048
661569.294554234,1509763.079721448
661568.295521124,1509763.035757426
661567.296473186,1509762.992131551
661566.297482653,1509762.947222139
661565.298528967,1509762.901488841
661564.299575280,1509762.855755594
661563.300694498,1509762.808471807
661562.301888826,1509762.759638212
661561.303283715,1509762.706838294
661560.304459873,1509762.658468376
