x,y,speed,heading,fix_quality
661718.515189491,1509760.969583496,1.326634,293.52,4
661717.339900472,1509761.497053691,1.26187,291.89,4
661716.110860189,1509761.968877898,1.3621,289.76,4
661714.791666496,1509762.440146768,1.360044,290.54,4
661713.490844301,1509762.856213979,1.3734080000000002,288.86,4
661712.171650711,1509763.327482972,1.4253220000000002,288.19,4
661710.834540069,1509763.780203352,1.404762,290.7,4
661709.425533882,1509764.195604298,1.4422840000000001,287.24,4
661708.016527753,1509764.611005316,1.4931699999999999,285.9,4
661706.589718140,1509764.989420134,1.444854,285.95,4
661705.180939266,1509765.367946097,1.478264,282.56,4
661703.718181951,1509765.727701321,1.5060200000000001,286.04,4
661702.201559777,1509766.050248216,1.5512519999999999,283.75,4
661700.793348922,1509766.336586408,1.4541060000000001,278.14,4
661699.331273194,1509766.585716273,1.486488,278.22,4
661697.833590419,1509766.760873689,1.48032,277.61,4
661696.408371138,1509766.881162656,1.38523,277.98,4
661694.965121191,1509767.001340634,1.4649,274.53,4
661693.540129096,1509767.084754557,1.377006,273.77,4
661692.205063310,1509767.205599067,1.361586,272.52,4
661690.942688130,1509767.234699900,1.216124,271.79,4
661689.662282272,1509767.263689732,1.2824300000000002,270.01,4
661688.346269320,1509767.218707115,1.337428,269.8,4
661686.957906495,1509767.210155524,1.38523,267.87,4
661685.569884373,1509767.146291213,1.3235500000000002,266.83,4
661684.271902115,1509767.101419860,1.2593,267.18,4
661682.901797117,1509767.056104346,1.3975659999999999,264.59,4
661681.478167874,1509766.918267751,1.3734080000000002,264.3,4
661680.162609179,1509766.799535159,1.284486,266.79,4
661678.828792674,1509766.717566774,1.3842020000000002,264.64,4
661677.386792054,1509766.634932143,1.445368,267.85,4
661675.944791434,1509766.552297592,1.51116,267.49,4
661674.448471642,1509766.506205163,1.51116,270.79,4
661672.934121167,1509766.460001770,1.501908,269.31,4
661671.473862756,1509766.414131611,1.41864,266.44,4
661670.013717903,1509766.349823937,1.4649,267.09,4
661668.589634420,1509766.285738437,1.314298,270.87,4
661667.237673682,1509766.222097198,1.360558,267.69,4
661665.939464348,1509766.214101952,1.23617,270.81,4
661664.713264209,1509766.224988541,1.235656,268.95,4
661663.631423109,1509766.218325935,0.989964,270.68,4
661662.747692447,1509766.249760032,0.760206,272.95,4
661661.900363803,1509766.226103455,0.8845940000000001,268.81,4
661660.944737509,1509766.220218253,0.799784,267.25,4
661659.899071341,1509766.195340288,1.2032740000000002,271.64,4
661658.420668742,1509766.167797414,1.5887740000000001,267.7,4
661656.798247761,1509766.102491125,1.606764,266.25,4
661655.139878955,1509766.018525266,1.6453140000000002,268.53,4
661653.625755631,1509765.935447803,1.473638,266.82,4
661652.219702869,1509765.871474234,1.438172,267.46,4
661650.921720675,1509765.826604542,1.134398,268.2,4
661649.912456510,1509765.746636261,0.864548,268.94,4
661648.956830246,1509765.740751497,0.918004,268.55,5
661647.983513909,1509765.679442951,0.779224,270.5,5
661647.028114722,1509765.636683068,1.1529019999999999,267.7,5
661645.639979114,1509765.591258482,1.5250380000000001,267.45,5
661644.071763742,1509765.507848483,1.552794,268.71,5
661642.503434834,1509765.442876174,1.523496,266.81,5
661641.061661318,1509765.323368368,1.334858,265.51,5
661639.692124063,1509765.185867153,1.319952,266.72,4
661638.376224731,1509765.122449466,1.347194,268.17,4
661637.006346879,1509765.040261177,1.369296,269.53,4
