lat,lon,speed,heading,fix_quality
13.652535833333332,100.49326633333334,0.2827,12.66,4
13.652540666666669,100.49326783333332,0.702638,16.77,4
13.652547,100.49326966666668,0.726282,15.25,4
13.652553166666667,100.49327133333333,0.726796,15.1,4
13.652559833333331,100.49327333333333,0.767916,14.87,4
13.652566833333333,100.49327533333332,0.8080080000000001,13.03,4
13.652573833333333,100.49327733333332,0.795158,14.77,4
13.652580833333332,100.49327933333333,0.811606,16.61,4
13.652587666666667,100.49328150000001,0.805438,15.53,4
13.652594666666667,100.49328349999999,0.7925880000000001,17.24,4
13.652601666666666,100.49328533333333,0.805952,15.83,4
13.652608500000001,100.49328750000001,0.827026,17.51,4
13.652615666666668,100.49328966666666,0.7967000000000001,14.58,4
13.6526225,100.49329166666666,0.77614,16.32,4
13.652629166666667,100.49329350000001,0.776654,12.44,4
13.6526355,100.49329549999999,0.711376,14,4
13.652641833333332,100.49329733333335,0.72731,13.29,4
13.652648,100.49329883333333,0.70675,17,4
13.652654333333333,100.49330083333334,0.7566080000000001,17.65,4
13.652660833333334,100.49330266666666,0.73245,16.59,4
13.6526675,100.49330466666667,0.782822,16.97,4
13.652674333333334,100.49330666666668,0.8172600000000001,19.3,4
13.652681,100.49330900000001,0.762776,18.02,4
13.652687666666669,100.49331116666666,0.7967000000000001,18.22,4
13.652694499999999,100.49331366666665,0.7540380000000001,19.95,4
13.652701166666668,100.49331616666665,0.815204,21.44,4
13.652708166666665,100.49331883333335,0.823428,21.73,4
13.652715333333333,100.49332150000001,0.843988,21.68,4
13.652722166666669,100.49332433333332,0.845016,20.67,4
13.652728999999999,100.49332716666667,0.817774,21.73,4
13.652736,100.49333016666667,0.84039,21.69,4
13.652742833333331,100.49333316666667,0.81469,25.05,4
13.652749666666667,100.49333649999998,0.8481,23.98,4
13.652756666666669,100.49333966666667,0.857352,22.6,4
13.652763499999999,100.49334333333333,0.825998,26.22,4
13.652770333333335,100.49334683333333,0.839362,24.69,4
13.652776833333332,100.49335033333334,0.821886,27.38,4
13.652783833333334,100.493354,0.8712300000000001,26.36,4
13.652790166666668,100.4933575,0.7684300000000001,34.36,4
13.652796333333333,100.49336116666667,0.8681460000000001,28.38,4
13.652803166666668,100.49336516666666,0.816746,33.74,4
13.6528095,100.49336916666668,0.836278,31.86,4
13.652816166666666,100.49337316666667,0.7925880000000001,32.68,4
13.652821166666667,100.49337650000001,0.41634000000000004,31.91,4
