x,y
661650.595628794,1509921.201457901
661652.775365998,1509921.260055564
661655.076270249,1509921.307919896
661657.629286280,1509921.350873419
661660.263987555,1509921.385253756
661662.871646777,1509921.392238163
661665.533781479,1509921.390481792
661668.150706343,1509921.365755848
661670.497283404,1509921.282038052
661672.577183564,1509921.141515583
661674.443571316,1509920.921298975
661676.161230015,1509920.554579786
661677.734898362,1509920.035975346
661679.104304099,1509919.407604903
661680.398400791,1509918.629519299
661681.720298878,1509917.642653143
661682.910279615,1509916.548840168
661683.956043059,1509915.410011083
661684.900456903,1509914.255036044
661685.712165888,1509913.165202821
661686.310668559,1509912.212470052
661686.748232758,1509911.429629643
661687.097789106,1509910.695894146
661687.423229163,1509909.916670974
661687.688776524,1509909.133245561
661687.901392803,1509908.355299084
661688.070074672,1509907.508134060
661688.197796927,1509906.631419007
661688.276251251,1509905.757362814
661688.392583708,1509904.775917332
661688.543147545,1509903.665758715
661688.711646103,1509902.464661921
661688.887778352,1509901.194718271
661689.083914407,1509899.897378009
661689.254140182,1509898.607745667
661689.427654071,1509897.369760820
661689.654356793,1509895.693272099
661689.865658278,1509894.175257880
661690.050458872,1509892.760827098
661690.231866503,1509891.412261083
661690.395175398,1509890.074646558
661690.526954916,1509889.171981672
661690.684863189,1509888.125659007
661690.857763838,1509886.987237202
661691.027467253,1509885.782417824
661691.190162872,1509884.544366339
661691.331085481,1509883.328306690
661691.446765246,1509882.112091543
661691.544618847,1509880.862577646
661691.642699605,1509879.576188551
661691.741143815,1509878.230799138
661691.843534884,1509876.830119141
661691.964229154,1509875.385299976
661692.099529641,1509873.911069509
661692.227754178,1509872.414669496
661692.337902671,1509870.925533452
661692.411967217,1509869.439862789
661692.449947813,1509867.957657506
661692.466246235,1509866.482693980
661692.475286971,1509865.015061067
661692.487911109,1509863.551137889
661692.522149268,1509862.091035516
661692.567205795,1509860.630999786
661692.612307746,1509859.163589018
661692.657386977,1509857.699865771
661692.698814646,1509856.243495350
661692.725772381,1509854.794411115
661692.745449712,1509853.356345013
661692.761430050,1509851.933006778
661692.780993791,1509850.513378277
661692.796905969,1509849.101102604
661692.819916818,1509847.707308959
661692.849867332,1509846.357809981
661692.882969663,1509845.082083614
661692.908337289,1509843.891125776
661692.933159747,1509842.788668416
661692.953989917,1509841.748876679
661692.981964195,1509840.720191930
661693.028014538,1509839.684243210
661693.103004760,1509838.633722121
661693.217934969,1509837.539195146
661693.379994710,1509836.404394232
661693.589047699,1509835.251444497
661693.848700069,1509834.080368156
661694.177118762,1509832.869151160
661694.588751020,1509831.614194848
661695.097953224,1509830.326650635
661695.715452913,1509829.021335247
661696.437530395,1509827.716664076
661697.256791705,1509826.442092857
661698.158607898,1509825.230720421
661699.121319489,1509824.086101008
661700.137759655,1509823.000815157
661701.215231521,1509821.960157224
661702.332189175,1509820.949243848
661703.481465790,1509819.960655564
661704.659523385,1509818.983307600
661705.859217852,1509818.006092970
661706.990464072,1509817.017393731
661708.135953169,1509816.058283557
661709.277722636,1509815.117588811
661710.412189056,1509814.191599756
661711.535723582,1509813.283981698
661712.723986809,1509812.406263724
661713.905128728,1509811.513751285
661715.093460275,1509810.624970844
661716.299822562,1509809.736301532
661717.517026049,1509808.844011396
661718.752214843,1509807.959207433
661719.961933611,1509807.111123200
661721.117310564,1509806.303268475
661722.174958514,1509805.553814249
661723.120271165,1509804.892171804
661723.935354156,1509804.296104926
661724.659988525,1509803.747420396
661725.326720333,1509803.231568086
661725.975353348,1509802.726667263
661726.656668780,1509802.185091214
661727.392280713,1509801.610660767
661728.225689948,1509800.966767343
661729.164176922,1509800.242392822
661730.193203514,1509799.455885939
661731.287367768,1509798.632903818
661732.425032888,1509797.773313150
661733.573675530,1509796.887976538
661734.736788232,1509795.995353807
661735.936098678,1509795.080828188
661737.160788473,1509794.144333028
661738.428865571,1509793.189666945
661739.722162984,1509792.238843969
661741.015437769,1509791.291708566
661742.297848803,1509790.351881599
661743.576631076,1509789.415719986
661744.840920738,1509788.490532108
661746.072664387,1509787.579894380
661747.282816755,1509786.661748337
661748.464188292,1509785.732362015
661749.573414477,1509784.806218843
661750.588813039,1509783.890560529
661751.539346670,1509782.967127230
661752.396075385,1509782.050491253
661753.126453055,1509781.155202684
661753.759442370,1509780.263001677
661754.305975338,1509779.355517291
661754.744642365,1509778.395740987
661755.050314093,1509777.365079609
661755.208656844,1509776.248694186
661755.190730613,1509775.061157032
661754.992815631,1509773.820883530
661754.614548312,1509772.586874014
661754.102717532,1509771.374167448
661753.500596922,1509770.183030494
661752.862142208,1509769.035921595
661752.191118582,1509767.907050333
661751.498367177,1509766.792795852
661750.801895961,1509765.696956778
661750.112455183,1509764.630662333
661749.412218655,1509763.560613731
661748.701072762,1509762.505248577
661747.986275226,1509761.457236270
661747.242673958,1509760.401671189
661746.470291679,1509759.334865817
661745.665499524,1509758.260485456
661744.863679771,1509757.197738762
661744.000962041,1509756.159878157
661743.108940712,1509755.195590239
661742.173054904,1509754.326911257
661741.160644880,1509753.586828927
661740.032472306,1509752.996675109
661738.844763610,1509752.613215836
661737.583568893,1509752.450563459
661736.270502301,1509752.512538814
661734.959905873,1509752.758912457
661733.673575510,1509753.164005056
661732.408223170,1509753.676169108
661731.149719658,1509754.247377976
661729.883708584,1509754.866480228
661728.613818806,1509755.529810557
661727.329231917,1509756.237302311
661726.044508788,1509756.966919241
661724.752550737,1509757.700179315
661723.471502051,1509758.418756016
661722.204991581,1509759.118984036
661720.956829925,1509759.767697912
661719.723365500,1509760.372250465
661718.511787862,1509760.936373649
661717.293247898,1509761.459889737
661716.049692190,1509761.946375167
661714.780984434,1509762.417955062
661713.479912353,1509762.874584994
661712.142847092,1509763.319930274
661710.787819343,1509763.754101984
661709.407594111,1509764.180743214
661708.009451822,1509764.588835839
661706.586180198,1509764.978335433
661705.141385377,1509765.349264217
661703.696749611,1509765.694380435
661702.245060622,1509766.013639663
661700.775590853,1509766.292225182
661699.313628690,1509766.522917448
661697.866340973,1509766.713135932
661696.415697008,1509766.862769562
661694.990455031,1509766.986746121
661693.612274573,1509767.081511363
661692.263056800,1509767.158016778
661690.939286425,1509767.201490074
661689.622841905,1509767.226570268
661688.295806118,1509767.214708697
