lat,lon,speed,heading,fix_quality
13.650199666666667,100.49299,0.373678,3.9,4
13.650207,100.49299033333334,0.40246200000000004,359.08,4
13.650212666666668,100.49299049999999,0.34952000000000005,0.01,4
13.650219833333331,100.49299083333332,0.418396,4.25,4
13.650227,100.49299083333332,0.374192,4.01,4
13.650234000000001,100.4929915,0.392696,358.98,4
13.650241333333334,100.4929915,0.420966,1.93,4
13.650248500000002,100.49299199999999,0.387042,1.13,4
13.650255,100.49299183333332,0.371622,0.0,4
13.650262166666668,100.49299183333332,0.379332,358.21,4
13.650269,100.49299133333334,0.374706,354.71,5
13.650276333333332,100.49299083333332,0.388584,358.36,5
13.6502825,100.49299049999999,0.356716,357.96,5
13.650289333333335,100.49299,0.368024,355.23,5
13.650296166666665,100.4929895,0.376762,355.0,5
13.6503035,100.4929895,0.41685400000000006,355.5,5
13.650310999999999,100.49298916666666,0.423022,357.07,5
13.650318166666667,100.49298916666666,0.370594,2.56,5
13.650324833333332,100.49298916666666,0.377276,359.7,5
13.650331833333333,100.4929895,0.365968,1.59,5
13.650338666666668,100.49298983333334,0.325876,3.1,5
13.650345333333332,100.49299,0.37779,357.33,5
13.650352333333334,100.49299016666667,0.389612,358.86,5
13.650359,100.49299016666667,0.39064,359.38,5
13.650366,100.49299033333334,0.39218200000000003,3.11,5
13.650373166666668,100.49299066666666,0.375734,3.43,5
13.650380333333333,100.49299066666666,0.393724,0.43,5
13.650387166666667,100.49299066666666,0.34438,359.79,5
13.650394333333335,100.49299083333332,0.42147999999999997,359.57,5
13.650401333333331,100.49299083333332,0.366996,359.08,5
13.650408333333333,100.49299100000002,0.396808,1.71,5
13.650415500000001,100.49299116666667,0.41479800000000006,0.2,5
13.650422666666667,100.49299116666667,0.39064,5.19,5
13.650429166666667,100.4929915,0.39629400000000004,3.7,5
13.650436333333335,100.49299166666667,0.41068600000000005,6.59,5
13.650443333333332,100.49299183333332,0.359286,0.84,5
13.650450166666667,100.49299216666668,0.397322,1.26,5
13.650457333333334,100.4929925,0.399378,3.3,5
13.650464333333332,100.4929925,0.376762,0.19,5
13.6504715,100.4929925,0.401948,1.15,5
13.650478833333333,100.4929925,0.350548,1.33,5
13.650485499999998,100.49299233333335,0.40092,357.94,5
13.6504925,100.49299233333335,0.41685400000000006,358.3,5
13.650499833333333,100.49299199999999,0.421994,359.76,5
13.650507333333334,100.49299166666667,0.41685400000000006,357.96,5
13.650514500000002,100.4929915,0.37008,358.76,5
13.650521833333334,100.49299116666667,0.448208,1.48,5
13.650529500000001,100.49299100000002,0.420452,357.62,5
13.650537333333334,100.49299083333332,0.46157200000000004,358.9,5
13.650545499999998,100.49299033333334,0.389098,355.32,5
13.650552333333334,100.49298983333334,0.41222800000000004,356.96,5
13.650559666666668,100.49298883333334,0.369052,355.71,5
13.650566499999998,100.49298833333333,0.409144,0.59,5
13.650573666666666,100.49298816666666,0.451292,358.58,5
13.650580666666666,100.49298783333333,0.399378,0.64,5
13.650587499999999,100.49298783333333,0.41274200000000005,358.46,5
13.6505945,100.492988,0.350548,359.81,5
13.650600833333332,100.49298783333333,0.368538,1.63,5
13.650607166666669,100.492988,0.34695000000000004,1.39,5
13.650614333333332,100.49298833333333,0.417882,1.4,5
13.650621333333333,100.49298866666668,0.40657400000000005,0.83,5
13.650629,100.49298833333333,0.431246,1.59,5
13.650636833333332,100.49298866666668,0.440498,4.8,5
13.650643666666667,100.49298900000001,0.384986,4.09,5
13.650651166666668,100.49298933333333,0.442554,4.05,5
13.650658333333334,100.4929895,0.42405,1.65,5
13.650665666666665,100.49298983333334,0.427134,5.69,5
13.650673833333334,100.49299,0.44204,1.93,5
13.650681333333333,100.49299049999999,0.431246,0.45,5
13.650689,100.49299066666666,0.395266,2.24,5
13.650696666666667,100.49299049999999,0.437928,359.1,5
13.650704333333332,100.49299033333334,0.379846,0.92,5
13.650711333333334,100.49299,0.37265,358.89,5
13.650718333333336,100.4929895,0.41634000000000004,359.71,5
13.650725499999998,100.49298900000001,0.3855,355.43,5
13.650732666666666,100.49298833333333,0.355688,359.42,5
13.650739333333336,100.49298783333333,0.380874,352.82,5
13.650745666666667,100.492987,0.370594,353.5,5
13.650752666666666,100.49298633333335,0.365454,356.4,5
13.650758833333335,100.49298566666667,0.350548,355.37,5
13.6507655,100.49298483333332,0.401948,355.94,5
13.6507725,100.49298416666667,0.391668,351.19,5
13.650780333333334,100.4929835,0.442554,355.19,5
