x,y,speed,heading,fix_quality
661739.734234185,1509793.791423298,2.036468,127.24,5
661741.454418758,1509792.621971080,2.0313280000000002,125.99,5
661743.102708014,1509791.415199359,2.0565140000000004,125.36,4
661744.768914490,1509790.226976428,2.054458,126.86,4
661746.453492627,1509788.983551884,2.05086,125.37,4
661748.011401751,1509787.813100122,1.93264,129.74,4
661749.497415533,1509786.605328821,1.88638,131.3,4
661750.876154281,1509785.249390144,1.874044,137.6,4
661752.128905641,1509783.855798585,1.808252,141.8,4
661753.255896824,1509782.387678922,1.8539980000000003,145.6,4
661754.257241425,1509780.826593538,1.84783,146.65,4
661755.023732811,1509779.337814202,1.603166,150.78,4
661755.556052615,1509777.810715284,1.6041940000000001,167.27,4
661755.855336950,1509776.060920745,1.9043700000000001,173.83,4
661755.939616446,1509774.088541691,2.015394,182.13,4
661755.843816293,1509772.078176365,1.996376,186.99,4
661755.459411471,1509770.084470941,2.03287,194.52,4
661754.822008842,1509768.181398062,2.02002,202.95,4
661753.913577672,1509766.368846644,2.02773,210.04,4
661752.878363458,1509764.647705555,1.988152,214.05,4
661751.752654801,1509762.981321813,2.00203,215.22,4
661750.572626691,1509761.351480033,1.993292,215.79,4
661749.428205384,1509759.795610934,1.9089960000000001,215.28,4
661748.337989634,1509758.221637601,1.908482,215.19,4
661747.247887354,1509756.629226727,1.890492,216.27,4
661746.030888409,1509755.146663832,1.8817540000000001,224.52,4
661744.614074764,1509753.902567754,1.869418,233.29,4
661743.069342028,1509752.934258112,1.823158,244.13,4
661741.450555140,1509752.278943414,1.72704,252.94,4
661739.703962858,1509751.880977582,1.838578,264.02,4
661737.846914330,1509751.851097336,1.847316,274.17,4
661736.005510942,1509752.208517932,1.9100240000000002,286.82,4
661734.162403649,1509752.842502666,1.961424,291.74,4
661732.318046900,1509753.679301128,2.049318,296.04,4
661730.509183701,1509754.608509887,2.0097400000000003,297.4,4
661728.682176350,1509755.556045271,2.078616,298.93,4
661726.872972650,1509756.540567056,1.944976,301.4,4
661725.135664696,1509757.562408490,2.052402,299.9,4
