lat,lon,speed,heading,fix_quality
13.652683000000001,100.493307,0.664088,22.14,4
13.652691166666667,100.49331033333334,1.191452,21.73,4
13.652701666666667,100.4933145,1.25416,22.94,4
13.652712166666667,100.49331883333335,1.2628979999999999,23.33,4
13.652723166666666,100.49332316666666,1.3050460000000002,19.83,4
13.652734166666669,100.49332783333332,1.3132700000000002,22.4,4
13.652745333333334,100.49333233333333,1.343596,21.82,4
13.652756333333333,100.4933375,1.353362,23.5,4
13.652767500000001,100.49334283333334,1.383174,26.56,4
13.652778666666666,100.49334900000001,1.4582180000000002,26.15,4
13.652790333333334,100.49335566666666,1.294252,30.74,4
13.652801166666666,100.49336233333334,1.364156,32.82,4
13.6528115,100.49336900000002,1.32612,30.61,4
13.652820666666665,100.49337500000001,0.995618,31.51,4
13.652828,100.49337966666666,0.843988,33.35,4
13.652836666666667,100.493385,1.185798,35.62,4
13.652846333333333,100.49339133333334,1.4561620000000002,31.12,4
13.652858333333333,100.49339933333334,1.6324640000000001,33.69,4
13.652871166666667,100.49340766666667,1.718816,33.51,4
13.652884166666668,100.4934165,1.743488,33.84,4
13.652897333333332,100.49342550000001,1.7717580000000002,34.14,4
13.652910833333332,100.49343449999999,1.7964300000000002,34.34,4
13.6529245,100.49344383333333,1.800542,32.67,4
13.652938166666669,100.49345283333332,1.809794,33.5,4
13.652952,100.49346183333334,1.780496,33.18,4
13.652965333333334,100.49347083333332,1.731152,33.28,4
13.652978,100.4934795,1.602138,32.95,4
13.652990166666665,100.49348800000001,1.6448,34.35,4
13.653002666666664,100.49349616666665,1.691574,33.99,4
13.653015666666667,100.49350516666667,1.689004,32.67,4
13.653028166666665,100.49351383333332,1.6776959999999999,33.24,4
13.653040333333335,100.49352233333333,1.567186,34.4,4
13.653051166666668,100.49353,1.345138,35.22,4
13.653060833333333,100.49353666666666,1.2305160000000002,32.49,4
13.653068499999998,100.49354149999999,0.7458140000000001,32.74,4
13.653074,100.49354483333333,0.971974,31.87,4
13.653083666666666,100.49355066666666,1.3482220000000003,30.93,4
13.653094,100.49355683333333,1.5409720000000002,29.22,4
13.653106666666668,100.493564,1.6561080000000001,29.9,4
13.653120000000001,100.49357166666665,1.707508,29.4,4
13.653133166666665,100.4935795,1.700312,29.71,4
13.653146333333332,100.493588,1.720872,33.23,4
13.653159166666667,100.49359683333333,1.713676,34.57,4
13.653171666666667,100.493606,1.6504539999999999,35.74,4
13.653183833333333,100.49361516666667,1.668444,35.94,4
13.653195833333333,100.49362483333334,1.683864,37.93,4
13.653207666666667,100.49363466666667,1.674098,37.97,4
13.653219666666667,100.4936445,1.677182,39.37,4
13.653231333333334,100.49365449999999,1.704424,41.48,4
13.653242833333335,100.49366483333333,1.7023679999999999,43.37,4
13.653254333333333,100.49367500000001,1.676668,40.2,4
13.653265666666668,100.49368516666667,1.661248,38.63,4
13.653277333333332,100.49369533333332,1.681808,39.96,4
13.653289166666665,100.49370516666667,1.699798,38.38,4
13.653301333333332,100.49371516666666,1.724984,39.71,4
13.653313500000001,100.493725,1.748114,38.58,4
13.653326166666666,100.49373533333333,1.7964300000000002,38.22,4
13.653338499999998,100.49374616666667,1.808766,40.59,4
13.65335083333333,100.49375683333334,1.7753560000000002,39.64,4
13.653363000000002,100.49376766666667,1.77587,42.63,4
13.653374833333332,100.4937785,1.746572,40.96,4
13.653387000000002,100.49378899999998,1.756338,40.06,4
13.653399166666668,100.49379933333333,1.771244,40.68,4
13.653411666666667,100.49380983333334,1.7943740000000001,39.37,4
13.653424333333332,100.49382016666665,1.808252,38.81,4
13.653437499999999,100.4938305,1.853484,38.45,4
13.653450666666666,100.49384083333334,1.820074,38.05,4
13.653463166666665,100.49385066666667,1.681294,36.91,4
13.653475500000003,100.49385983333335,1.771244,39.7,4
13.653489333333335,100.49387016666667,1.952686,35.11,4
13.653504166666668,100.49388083333334,1.996376,35.98,4
13.653518499999999,100.49389133333334,1.914136,34.4,4
13.653533000000001,100.49390149999999,1.9557700000000002,35.99,4
13.653547666666668,100.493912,1.985582,35.34,4
13.653561999999999,100.49392283333333,1.943948,36.26,4
13.653576333333335,100.49393316666668,1.888436,34.83,4
13.653590333333334,100.49394316666667,1.840634,37.2,4
13.653604,100.49395299999999,1.85554,38.91,4
13.653617333333333,100.49396266666666,1.749656,34.63,4
13.653630333333334,100.49397249999998,1.7152180000000001,37.84,4
13.653642833333333,100.49398216666665,1.70391,36.66,4
13.653655833333335,100.49399149999999,1.738348,35.05,4
13.653668999999999,100.49400050000001,1.7193300000000002,34.16,4
13.653682333333332,100.49400933333332,1.726012,33.25,4
13.653695666666666,100.494018,1.743488,33.41,4
13.6537085,100.49402666666668,1.6951720000000001,33.62,4
13.653721166666665,100.49403516666668,1.640174,33.72,4
13.653733333333332,100.49404366666667,1.618586,35.16,4
13.653745166666665,100.49405233333333,1.561532,35.83,4
13.653755999999998,100.49406033333335,1.611904,34.49,4
13.653767666666665,100.49406883333334,1.6571360000000002,34.71,4
13.653780166666666,100.49407783333332,1.70648,34.96,4
13.653792666666668,100.49408700000001,1.697228,36.92,4
13.653805499999999,100.49409666666666,1.762506,33.5,4
13.653818666666666,100.49410633333333,1.776384,37.42,4
13.653831166666665,100.49411666666668,1.790262,41.69,4
13.653843666666667,100.49412683333334,1.7362920000000002,39.83,4
13.653856166666666,100.49413699999998,1.7609640000000002,38.07,4
13.653868833333336,100.49414700000001,1.7671320000000001,38.46,4
13.653881666666667,100.494157,1.77844,38.72,4
13.653894333333335,100.49416733333334,1.7224140000000001,39.23,4
13.653906333333335,100.49417716666667,1.6597060000000001,39.64,4
13.653917999999999,100.494187,1.674612,40.32,4
13.6539295,100.49419716666668,1.671528,42.01,4
13.653941000000001,100.49420733333334,1.664846,39.14,4
13.653952833333335,100.49421699999999,1.678724,38.77,4
13.653964833333335,100.49422666666666,1.684892,39.91,4
13.653976666666665,100.49423633333332,1.7028820000000002,36.79,4
13.653988666666665,100.49424599999999,1.692088,39.27,4
13.654000499999999,100.49425600000001,1.6571360000000002,39.74,4
13.654011500000001,100.49426566666668,1.638118,47.07,4
13.654021666666665,100.49427683333333,1.6340059999999998,51.65,4
13.654030333333333,100.49428933333333,1.697742,58.45,4
13.654037,100.49430383333332,1.718816,70.59,4
13.654041666666668,100.49431899999999,1.70391,78.06,4
13.654043999999999,100.49433516666667,1.756852,84.58,4
13.654044666666667,100.4943515,1.842176,89.43,4
13.654043999999999,100.49436833333333,1.7768979999999999,93.93,4
13.6540425,100.494385,1.802084,94.52,4
13.654041166666666,100.49440150000001,1.808766,93.56,4
13.654040000000002,100.49441833333334,1.816476,93.84,4
13.654038833333335,100.49443533333333,1.839092,92.86,4
13.654037999999998,100.49445283333334,1.923388,92.58,4
13.654037333333333,100.49447066666669,1.94292,92.4,4
13.654036333333332,100.49448866666668,1.943948,93.5,4
13.654034999999999,100.49450666666668,1.919276,94.47,4
13.654033499999999,100.49452433333333,1.8899780000000002,92.9,4
13.654032166666665,100.49454183333334,1.877642,93.68,4
13.654031666666667,100.49455933333333,1.858624,91.71,4
13.654031166666668,100.49457616666665,1.828298,92.76,4
13.654030666666666,100.49459316666668,1.856568,91.6,4
13.654030166666667,100.49461033333334,1.871474,91.93,4
13.654029666666668,100.49462766666666,1.822644,92.01,4
13.654029333333336,100.49464466666669,1.8437180000000002,91.66,4
13.654029,100.49466150000002,1.8211020000000002,91.51,4
13.654028333333335,100.49467866666667,1.867876,92.16,4
13.654028166666668,100.49469583333332,1.851428,91.84,4
13.654027833333336,100.49471283333332,1.8457740000000002,90.01,4
13.654027166666667,100.49472966666666,1.84269,93.01,4
13.654026500000002,100.49474649999999,1.7897480000000001,91.5,4
13.654025833333332,100.49476316666666,1.80928,92.74,4
13.654025,100.49477983333333,1.839092,92.2,4
13.654024833333334,100.49479533333333,1.646342,90.55,4
13.654024499999998,100.49481166666668,1.825728,91.54,4
13.654023833333333,100.49482916666666,1.8982020000000002,89.95,4
13.654023833333333,100.49484716666666,1.954742,89.84,4
13.654023500000001,100.49486533333332,1.987638,89.66,4
13.654023333333335,100.49488350000001,1.988152,91.15,4
13.654022833333332,100.49490216666666,1.981984,90.03,4
13.654022333333334,100.49492049999999,1.96605,92.09,4
13.654021833333335,100.494939,1.974274,90.95,4
13.654021333333333,100.49495700000001,1.9532,90.17,4
13.654020833333334,100.49497500000001,1.946518,91.81,4
13.65402,100.49499316666667,1.9763300000000001,92.78,4
13.654018833333335,100.49501133333334,1.9475460000000002,94.06,4
13.654016833333333,100.49502883333335,1.884838,97.76,4
13.654013833333332,100.49504566666668,1.805682,100.22,4
13.654010833333333,100.49506166666667,1.749656,102.89,4
13.654006833333336,100.49507783333333,1.7691880000000002,107.1,4
13.654001166666667,100.49509333333332,1.795402,112.87,4
13.6539945,100.49510833333333,1.789234,117.3,4
13.653987166666665,100.49512299999999,1.8025980000000001,116.38,4
13.653979333333332,100.49513783333332,1.813906,120.43,4
13.653970666666664,100.49515199999999,1.839606,121.78,4
13.653962000000002,100.49516616666666,1.896146,124.58,4
13.653953666666666,100.49517883333334,1.605736,123.59,4
13.653945333333334,100.49519216666667,1.803626,122.2,4
13.653935833333332,100.49520683333334,2.005114,124.49,4
13.653925666666664,100.49522233333333,1.946518,121.65,4
13.653915833333334,100.49523733333332,1.874558,119.93,4
13.653906666666668,100.4952525,1.992264,123.44,4
13.653896999999999,100.49526733333332,1.8128780000000002,122.53,4
13.653888666666667,100.49528116666667,1.745544,123.77,4
13.653880166666665,100.49529483333332,1.7193300000000002,121.67,4
13.653871333333333,100.495308,1.710078,123.62,4
13.653862166666666,100.49532083333334,1.76559,124.82,4
13.653852333333335,100.49533349999999,1.74503,131.15,4
13.653841333333332,100.495345,1.722928,137.94,4
13.653829333333332,100.4953555,1.714704,142.7,4
13.653816500000001,100.49536466666665,1.71419,148.03,4
13.653803333333334,100.49537200000002,1.5887740000000001,154.9,4
13.653789999999999,100.49537783333332,1.5605040000000001,162.2,4
13.653778333333332,100.49538149999998,1.113324,164.1,4
13.653769666666669,100.49538349999999,0.922116,167.13,4
13.653762666666667,100.49538533333335,0.778196,163.77,4
13.653755499999999,100.49538616666665,1.050616,171.7,4
13.653744833333333,100.49538749999998,1.284486,175.09,4
13.653731999999998,100.49538816666667,1.705452,178.78,4
13.653715666666669,100.49538833333332,1.9038560000000002,179.97,4
13.653697666666668,100.49538833333332,1.9619380000000002,180.97,4
13.653679499999999,100.49538883333335,1.991236,179.29,4
13.653662166666667,100.49538966666665,1.911052,178.51,4
13.653645,100.49538966666665,1.919276,178.66,4
13.653627666666667,100.49538933333334,1.83498,176.03,4
13.653611000000001,100.49538966666665,1.780496,174.32,4
