x,y
661731.160360765,1509800.312453945
661731.954059722,1509799.704148083
661732.746168171,1509799.093767706
661733.538026728,1509798.483063326
661734.329609456,1509797.872001311
661735.123553497,1509797.264026694
661735.920580210,1509796.660082641
661736.719603928,1509796.058798500
661737.521963604,1509795.461957692
661738.325499187,1509794.866708103
661739.131586006,1509794.274910806
661739.938480097,1509793.684219718
661740.747941654,1509793.097046841
661741.558145659,1509792.510905495
661742.371931534,1509791.929740674
661743.185398945,1509791.348132433
661743.996061028,1509790.762618140
661744.806129363,1509790.176296118
661745.606874490,1509789.577290908
661746.406738445,1509788.977141881
661747.190203630,1509788.355706202
661747.971843750,1509787.732068398
661748.727913063,1509787.077576844
661749.479415718,1509786.418101481
661750.197337092,1509785.721977281
661750.903701428,1509785.014754898
661751.570185378,1509784.269235520
661752.215226680,1509783.506025685
661752.820518638,1509782.710022139
661753.387643032,1509781.887577743
661753.920153819,1509781.041154526
661754.375068979,1509780.151961644
661754.801584053,1509779.247846232
661755.109269895,1509778.296358227
661755.378916867,1509777.335315867
661755.557361741,1509776.351365956
661755.667983916,1509775.359703685
661755.715015192,1509774.360810268
661755.680423357,1509773.363101870
661755.604413788,1509772.365994781
661755.440256352,1509771.381031555
661755.243814893,1509770.400516001
661754.962810066,1509769.442102091
661754.654363699,1509768.490860356
661754.267591008,1509767.569827062
661753.857428358,1509766.657814672
661753.386680006,1509765.776303826
661752.898357375,1509764.903640656
661752.369304782,1509764.055440761
661751.828338545,1509763.214396451
661751.268819494,1509762.385663542
661750.704054041,1509761.560412075
661750.131320098,1509760.740684640
661749.556656841,1509759.922294671
661748.969214611,1509759.113056460
661748.379437295,1509758.305490538
661747.758086297,1509757.522063780
661747.133428191,1509756.741165418
661746.453831552,1509756.007588738
661745.764307805,1509755.284273143
661745.007183364,1509754.631002463
661744.222671056,1509754.014760900
661743.376355815,1509753.482078524
661742.487414884,1509753.032836215
661741.559799633,1509752.659299140
661740.591485079,1509752.422867447
661739.610208004,1509752.230706862
661738.610261061,1509752.220405839
661737.612885103,1509752.246293005
661736.624437993,1509752.397859201
661735.647164195,1509752.599329833
661734.688455685,1509752.883720398
661733.744206162,1509753.209475711
661732.817097989,1509753.584269569
661731.901331670,1509753.984907600
661730.997827822,1509754.413487578
661730.102278903,1509754.858029068
661729.216109213,1509755.321389923
661728.336340834,1509755.796533057
661727.465352070,1509756.287835991
661726.597212022,1509756.784097975
661725.734027894,1509757.288987231
661724.870710228,1509757.793647950
661724.007077774,1509758.297769945
661723.141231113,1509758.798011718
661722.267870879,1509759.285086560
661721.391846242,1509759.767189920
661720.502657654,1509760.224730799
661719.611135574,1509760.677438542
661718.699840259,1509761.089191926
661717.787763136,1509761.499085038
661716.855917563,1509761.861940145
661715.924071991,1509762.224795253
661714.982416307,1509762.561307391
661714.040212450,1509762.896347526
661713.091462151,1509763.212248435
661712.141440134,1509763.524431342
661711.186019543,1509763.819421391
661710.228065973,1509764.106344652
661709.267484027,1509764.384173416
661708.304159761,1509764.652513422
661707.339398708,1509764.915493706
661706.371022223,1509765.164987157
661705.402176739,1509765.412528550
661704.426153143,1509765.630193291
661703.450129547,1509765.847858033
661702.469072116,1509766.041223958
661701.486903420,1509766.229225691
661700.502528232,1509766.404986784
661699.516533821,1509766.571765146
661698.528798939,1509766.727139336
661697.537942824,1509766.862062128
661696.546447255,1509766.991618715
661695.551631742,1509767.093314800
661694.556795897,1509767.194770140
661693.559014728,1509767.261348956
661692.561233559,1509767.327927771
661691.561961142,1509767.364356054
661690.562479888,1509767.396562014
661689.562605936,1509767.402157546
661688.562609578,1509767.399458542
661687.562837201,1509767.381564545
661686.563195755,1509767.354788075
661685.563752772,1509767.321996934
661684.564520580,1509767.282817523
661683.565361291,1509767.241886704
661682.566329752,1509767.197886898
661681.567278726,1509767.154336777
661680.568185747,1509767.111754873
661679.569001709,1509767.071466592
661678.569677477,1509767.034709550
661677.570301021,1509766.999422560
661676.570887701,1509766.965173245
661675.571376067,1509766.933944327
661674.571837728,1509766.903572206
661673.572256150,1509766.874646962
661672.572753373,1509766.843180225
661671.573299871,1509766.810124247
661670.573989927,1509766.772987703
661669.574767240,1509766.733684340
661668.575728471,1509766.689848988
661667.576905057,1509766.641470303
661666.578199171,1509766.590612141
661665.579904488,1509766.532237736
661664.581747129,1509766.471610714
661663.583759993,1509766.408194022
661662.586610461,1509766.332779632
661661.589629955,1509766.255144908
661660.592751384,1509766.176198845
661659.595649313,1509766.100123491
661658.598558136,1509766.023905593
661657.601476167,1509765.947567230
661656.603838786,1509765.878937729
661655.606061967,1509765.812384051
661654.607421534,1509765.760256449
661653.608632128,1509765.711505216
661652.609281367,1509765.675476668
661651.609857512,1509765.641610486
661650.610354972,1509765.610072074
661649.610596021,1509765.588411817
661648.610800745,1509765.568178802
661647.611000249,1509765.548204651
661646.611247782,1509765.525998643
661645.611513609,1509765.502942548
661644.611978431,1509765.472475817
661643.612448130,1509765.441830024
661642.612943060,1509765.410371873
661641.613437990,1509765.378913722
661640.614019240,1509765.344843230
661639.614617707,1509765.310251659
661638.615235884,1509765.275099756
661637.615873806,1509765.239386497
661636.616511935,1509765.203667433
661635.617151464,1509765.167909252
661634.617790992,1509765.132151071
661633.618385652,1509765.097677125
661632.618966339,1509765.063603134
661631.619590238,1509765.028317703
661630.620283131,1509764.991097993
661629.620973180,1509764.953963468
661628.621409299,1509764.924433003
661627.621845419,1509764.894902538
661626.622225335,1509764.867380484
661625.622574285,1509764.840964986
661624.622901145,1509764.815439251
661623.623170809,1509764.792217383
661622.623440473,1509764.768995515
661621.623575217,1509764.752741965
661620.623695264,1509764.737247472
661619.623782680,1509764.724230962
661618.623841435,1509764.713390916
661617.623906840,1509764.702015141
661616.624004647,1509764.688029304
661615.624102453,1509764.674043467
661614.624168291,1509764.662634405
661613.624226889,1509764.651808798
661612.624267802,1509764.643065972
661611.624286753,1509764.636909507
661610.624310172,1509764.630272032
661609.624387301,1509764.617852204
661608.624464430,1509764.605432375
661607.624557467,1509764.591812208
661606.624656631,1509764.577729629
661605.624788583,1509764.561669816
661604.624970581,1509764.542592003
661603.625175012,1509764.522553080
661602.625555697,1509764.494962776
661601.625936382,1509764.467372473
661600.626635633,1509764.430157528
661599.627379752,1509764.391587026
661598.628313263,1509764.348483002
661597.629322159,1509764.303574504
661596.630514006,1509764.254856557
661595.631816978,1509764.203824735
661594.633182790,1509764.151588229
661593.634596372,1509764.098435933
661592.635918021,1509764.047067638
661591.637157605,1509763.997291825
661590.638430875,1509763.946849054
661589.639737867,1509763.895738638
661588.640914975,1509763.847324810
661587.641932915,1509763.802215555
661586.642836053,1509763.759881783
661585.643541163,1509763.722335493
661584.644172032,1509763.687030057
661583.644583354,1509763.658351218
661582.644989035,1509763.629874768
661581.645355042,1509763.602821483
661580.645720109,1509763.575806757
661579.645955540,1509763.554108651
661578.646190972,1509763.532410544
661577.646456851,1509763.509358017
661576.646727197,1509763.486106799
661575.647088495,1509763.459320857
661574.647486002,1509763.431127656
661573.647963923,1509763.400309759
661572.648510295,1509763.367257578
661571.649092824,1509763.333159837
661570.649743449,1509763.297092847
661569.650410664,1509763.260587081
661568.651190893,1509763.221092143
661567.651971123,1509763.181597205
661566.652823797,1509763.140313700
661565.653683100,1509763.098866532
661564.654501163,1509763.058430613
661563.655303366,1509763.018383625
