x,y
661618.654173860,1509955.951668846
661619.699165337,1509957.256159502
661620.776861472,1509958.520287353
661621.916292802,1509959.714729897
661623.161027838,1509960.791815864
661624.518528591,1509961.711026967
661626.017848327,1509962.439353195
661627.630251731,1509962.958179319
661629.337685578,1509963.271081842
661631.093111523,1509963.403584723
661632.878203838,1509963.403514683
661634.678197483,1509963.326095688
661636.492865383,1509963.208202935
661638.321980460,1509963.086711620
661640.176224787,1509962.983813487
661642.062878711,1509962.888490399
661643.974798143,1509962.789635385
661645.901187467,1509962.683494303
661647.827644954,1509962.566290799
661649.746867537,1509962.452730535
661651.640779247,1509962.350077498
661653.512940771,1509962.265728936
661655.374147724,1509962.203438993
661657.231635033,1509962.159564570
661659.078281320,1509962.119311167
661660.924904915,1509962.082745411
661662.775157353,1509962.042514475
661664.625364384,1509962.009658710
661666.468336501,1509961.980446171
661668.307747954,1509961.943836509
661670.147204854,1509961.899851934
661671.975843445,1509961.855800849
661673.793754582,1509961.796933173
661675.579188031,1509961.741553222
661677.353757741,1509961.693481792
661679.142751914,1509961.645499341
661680.960504128,1509961.612444807
661682.810643209,1509961.590652888
661684.718480075,1509961.569216525
661686.676825222,1509961.544403781
661688.653178227,1509961.523389775
661690.640417733,1509961.491380002
661692.624073867,1509961.455660641
661694.604169345,1509961.412544172
661696.573491950,1509961.361986164
661698.539299342,1509961.296656007
661700.483674561,1509961.198005014
661702.403147812,1509961.043885838
661704.279688549,1509960.834187387
661706.113387657,1509960.554159576
661707.890002459,1509960.174213360
661709.613161801,1509959.690683424
661711.290032482,1509959.110989232
661712.942319338,1509958.424201521
661714.551969108,1509957.633896714
661716.133179053,1509956.777038881
661717.664130742,1509955.882994862
661719.166369968,1509954.966648048
661720.665230405,1509954.013403892
661722.193144351,1509953.027149884
661723.739248028,1509952.015194412
661725.339557119,1509950.985134709
661726.972503120,1509949.925774902
661728.587259636,1509948.892116722
661730.162121821,1509947.895089411
661731.697180557,1509946.919942878
661733.181753827,1509945.944485334
661734.619470467,1509944.965051471
661736.007065193,1509943.926306248
661737.326621051,1509942.809700947
661738.560175638,1509941.604061887
661739.675273922,1509940.309189062
661740.642998809,1509938.935967250
661741.441327294,1509937.546950959
661742.055289531,1509936.230551788
661742.509787447,1509935.042238092
661742.822828866,1509933.985808494
661743.038141626,1509932.987779240
661743.188703391,1509931.963537347
661743.300643174,1509930.769425058
661743.374415442,1509929.331691959
661743.442475232,1509927.650538048
661743.500625616,1509925.821816642
661743.544942338,1509923.897130811
661743.578577039,1509921.950253192
661743.619242174,1509920.032920185
661743.659566448,1509918.170899991
661743.696307323,1509916.305170056
661743.758518246,1509914.402720469
661743.853297840,1509912.482033275
661743.955403283,1509910.542952923
661744.061410244,1509908.555957025
661744.160182241,1509906.572604206
661744.229946216,1509904.614886260
661744.274285565,1509902.686512930
661744.289525989,1509900.798524556
661744.250288304,1509898.972890713
661744.124208308,1509897.194661326
661743.885952250,1509895.478430930
661743.488708715,1509893.812848092
661742.929030620,1509892.172077952
661742.049952776,1509890.278578762
661741.116078617,1509888.499059424
661740.134756712,1509886.811439265
661739.145813447,1509885.190150078
661738.160226242,1509883.609445883
661737.349384752,1509882.346957330
661736.474019251,1509881.021380996
661735.534220604,1509879.617966811
661734.515291648,1509878.180876149
661733.456786114,1509876.728791038
661732.365870803,1509875.269130960
661731.271440131,1509873.794698637
661730.180524569,1509872.335038675
661729.111381940,1509870.853386970
661728.031488974,1509869.360606105
661726.919208927,1509867.856562771
661725.778102478,1509866.348654228
661724.622571395,1509864.840656876
661723.445244392,1509863.358338923
661722.249795749,1509861.890660028
661721.065188065,1509860.419360336
661719.862413303,1509858.970074746
661718.648706435,1509857.539160176
661717.435022149,1509856.104558157
661716.224966572,1509854.666290906
661715.011350169,1509853.220626467
661713.790566814,1509851.767542629
661712.569828758,1509850.307083823
661711.345575307,1509848.831852793
661710.099707672,1509847.352801019
661708.843021514,1509845.873682672
661707.597176312,1509844.390943527
661706.347611257,1509842.926619842
661705.130228610,1509841.506746407
661703.970248553,1509840.135166245
661702.856830000,1509838.815500224
661701.815420301,1509837.514716159
661700.900429417,1509836.181521984
661700.140842689,1509834.793970277
661699.558410487,1509833.333756714
661699.196497236,1509831.786397778
661699.065875918,1509830.159335142
661699.173531673,1509828.489488424
661699.533730060,1509826.802759120
661700.175024852,1509825.147262713
661701.093605522,1509823.556164682
661702.260214180,1509822.095662686
661703.617084623,1509820.776463870
661705.088556286,1509819.587039184
661706.613733863,1509818.460635631
661708.149502804,1509817.371173998
661709.670915505,1509816.270561017
661711.196116208,1509815.140470169
661712.721407910,1509813.995629317
661714.232252508,1509812.854387196
661715.735816823,1509811.724163277
661717.246593536,1509810.593983863
661718.746438396,1509809.482175473
661720.206456901,1509808.395935409
661721.626512728,1509807.357388784
661722.945142583,1509806.391970537
661724.082557150,1509805.572942274
661725.020748457,1509804.896505372
661725.886521828,1509804.267561915
661726.719703746,1509803.660543653
661727.643538871,1509802.972955428
661728.763082178,1509802.128003641
661730.118114752,1509801.107495107
661731.585550994,1509799.988112351
661733.161762080,1509798.773520691
661734.777845265,1509797.525985832
661736.419148824,1509796.282294112
661738.071180062,1509795.053419221
661739.744848261,1509793.824677732
661741.418425736,1509792.610686416
661743.102753615,1509791.407824410
661744.758187128,1509790.212159775
661746.366786483,1509789.008831323
661747.921475736,1509787.775669480
661749.393473967,1509786.501433911
661750.753954806,1509785.182259319
661752.003122741,1509783.784958002
661753.108386196,1509782.331455078
661754.044365863,1509780.843720106
661754.789652125,1509779.284744538
661755.326396049,1509777.624917092
661755.643711023,1509775.875233657
661755.730846755,1509774.024565005
661755.584038000,1509772.098701561
661755.195686145,1509770.160286741
661754.583435547,1509768.272119513
661753.765203249,1509766.452748603
661752.787846293,1509764.706150421
661751.709085601,1509763.028992996
661750.593967994,1509761.399551187
661749.467872773,1509759.795855422
661748.323519494,1509758.228923825
661747.131809109,1509756.739141370
661745.860036438,1509755.366870805
661744.482549539,1509754.178331968
661742.973764640,1509753.228682139
661741.336969824,1509752.569568840
661739.615257060,1509752.230758875
661737.833869384,1509752.212407786
661736.007367736,1509752.492479329
661734.168411904,1509753.037985790
661732.335464308,1509753.778975377
661730.508956650,1509754.645385202
661728.703608859,1509755.589366367
661726.912276833,1509756.599811873
661725.127952767,1509757.643489603
661723.340022708,1509758.687145227
661721.541524273,1509759.690171592
661719.707328074,1509760.633975587
661717.823214017,1509761.485280676
661715.874757535,1509762.243998007
661713.886951699,1509762.950845820
661711.838046088,1509763.624128436
661709.738927257,1509764.252849952
661707.614792738,1509764.844540922
661705.462036385,1509765.399179144
661703.273627641,1509765.887220034
