lat,lon,speed,heading,fix_quality
14.851039833333335,102.08347983333333,0.505776,261.73,5
14.851038833333332,102.08347333333334,0.796186,260.67,5
14.851037833333331,102.08346583333332,0.8213720000000001,261.63,5
14.851034499999999,102.08345066666668,0.8295960000000001,262.19,5
14.851033333333332,102.08344299999999,0.8172600000000001,264.79,4
14.851032666666667,102.08343533333333,0.80441,265.46,4
14.851031833333332,102.08342749999998,0.801326,267.95,4
14.851031666666666,102.08341999999999,0.836278,267.63,4
14.851031333333333,102.08341216666668,0.818288,269.53,4
14.851031333333333,102.08340433333333,0.830624,270.72,5
14.851034,102.08339683333334,0.811092,275.7,4
14.851034833333332,102.08338933333334,0.7653460000000001,274.46,4
14.851035666666666,102.08338216666668,0.793616,276.65,4
14.851036666666667,102.08337449999999,0.797214,277.91,4
14.851037666666665,102.08336683333333,0.815204,278.15,4
14.8510385,102.08335933333335,0.796186,280.57,4
14.85103933333333,102.08335183333332,0.821886,277.63,4
14.851040166666667,102.08334416666666,0.786934,276.09,5
14.851041000000002,102.08333650000002,0.797728,276.09,5
14.851041833333333,102.08332916666669,0.815718,276.35,5
14.851042666666668,102.08332166666666,0.833194,276.98,5
14.851042500000002,102.083313,0.839876,277.58,5
14.8510435,102.08330566666667,0.836792,275.11,5
14.851044000000002,102.08329800000001,0.82497,274.48,5
14.8510445,102.08329033333332,0.830624,274.74,5
14.851045,102.08328266666668,0.8244560000000001,274.92,5
14.851045666666668,102.0832745,0.836278,272.71,5
14.851046333333333,102.083267,0.841932,275.34,5
14.851047166666667,102.08325949999998,0.8285680000000001,275.25,5
14.851048166666665,102.08325183333334,0.829082,278.14,5
14.851049166666666,102.08324400000001,0.850156,278.53,5
14.851050333333335,102.08323633333333,0.811606,277.54,5
14.851051500000002,102.08322883333334,0.803896,281.34,5
14.851052833333332,102.08322166666667,0.80698,279.67,5
14.851054166666666,102.08321416666668,0.77614,279.01,5
14.851055833333332,102.08320666666665,0.822914,282.28,5
14.851056833333333,102.08319916666666,0.826512,279.85,5
14.851058333333333,102.08319183333333,0.856324,280.74,5
14.851059666666666,102.08318433333334,0.8203440000000001,281.0,5
14.851060833333333,102.08317683333334,0.813662,280.43,5
14.851062166666669,102.08316933333332,0.798242,280.18,5
14.851063333333332,102.08316183333334,0.83525,278.78,5
14.8510645,102.08315433333334,0.8080080000000001,279.68,5
14.8510655,102.08314716666668,0.7715139999999999,280.91,5
14.851066500000002,102.08314,0.652266,278.52,5
14.851067666666665,102.08313333333332,0.7206279999999999,279.7,5
14.851068833333333,102.08312633333335,0.722684,281.22,5
14.851069833333334,102.08311899999998,0.71446,283.19,5
14.851071000000001,102.08311233333333,0.698526,279.69,5
14.851072500000003,102.0831055,0.732964,281.13,5
14.851074166666669,102.08309866666666,0.696984,280.61,5
14.851075500000002,102.08309200000001,0.73245,286.59,5
14.8510775,102.08308583333334,0.700582,282.85,5
14.851079166666667,102.08307949999998,0.649696,283.17,5
14.8510805,102.083073,0.695956,285.58,5
14.851081833333334,102.08306633333335,0.646098,283.73,5
14.851083833333332,102.08305999999999,0.6306780000000001,281.65,5
