x,y,speed,heading,fix_quality
661389.9343899051,1509531.4190949055,2.371596,133.09,4
661391.6939206689,1509529.7151518567,2.401922,132.58,4
661393.543379129,1509528.0486382544,2.491872,131.23,4
661395.4467036363,1509526.4193324319,2.473882,132.11,4
661397.3501417179,1509524.7715891514,2.517572,130.66,5
661399.3252500052,1509523.1980396595,2.535562,128.14,5
661401.390172662,1509521.6803572436,2.57514,126.68,5
661403.4371780758,1509520.1441265454,2.5319640000000003,125.21,5
661405.483957045,1509518.6447711342,2.494956,127.88,5
661407.5489937909,1509517.1086515572,2.646072,129.23,5
661409.5592581587,1509515.6828250203,2.5036940000000003,124.21,5
661411.8581295516,1509514.2403346691,2.6635480000000005,123.65,4
661414.1389703598,1509512.7977336412,2.65481,121.59,4
661416.346441158,1509511.5575027,2.482106,115.62,4
661418.6256954812,1509510.3730280756,2.620886,115.02,4
661421.084124875,1509509.3740379675,2.6923320000000004,110.47,4
661423.7761619401,1509508.5055522788,2.922604,104.79,4
661426.6468072301,1509507.9147391086,2.874288,99.7,4
661429.4977213715,1509507.6003790242,2.810552,95.12,4
661432.293409413,1509507.4700624128,2.835224,93.31,4
661435.0346648725,1509507.3947262256,2.7000420000000003,91.85,4
661439.9206841514,1509507.4800844674,2.2533760000000003,87.48,4
661442.1559422757,1509507.5860204196,2.246694,86.35,4
661444.3912004018,1509507.6919565643,2.304262,86.34,4
661446.7345302333,1509507.816995731,2.40552,87.57,4
661449.1321793646,1509507.905492584,2.3644,88.29,4
661451.4936534362,1509508.012205479,2.362858,87.29,4
661453.9273642725,1509508.100924531,2.385988,87.68,4
661456.2892918851,1509508.1338875475,2.278562,90.19,4
661458.5246634244,1509508.2213873267,2.2102,86.92,4
661460.7238598904,1509508.3271031068,2.311458,86.46,4
661463.0130972047,1509508.4518110845,2.417856,85.38,4
661465.4463545252,1509508.6142815289,2.44664,86.04,4
661467.9516218426,1509508.7956333412,2.5458420000000004,85.76,4
661470.5107549045,1509509.01419323,2.58799,85.64,4
661473.1601555905,1509509.214870261,2.651726,85.08,4
661475.7910718231,1509509.489186988,2.6332220000000004,82.52,4
661478.2945247118,1509509.9655410831,2.44664,75.34,4
661480.5436178609,1509510.753781703,2.275992,64.99,4
661482.5024029128,1509511.835249409,2.1824440000000003,54.22,4
661484.098076023,1509513.3201260166,2.19478,40.16,4
661485.2044212521,1509515.2076351447,2.187584,23.1,4
661485.8047686513,1509517.2764148572,2.088896,11.18,4
661486.062643351,1509519.3246498508,2.029272,3.02,4
661486.0681996315,1509521.352894625,1.934696,358.94,4
661486.0386014554,1509523.2334169494,1.85297,359.86,4
661486.0093434826,1509525.058626534,1.805168,358.78,5
661485.9977761211,1509526.9392597666,1.88124,359.06,5
661486.0042395833,1509528.8200039053,1.8622220000000005,1.32,5
661485.979630509,1509532.820958933,1.90437,0.53,4
661485.986660951,1509534.6095151757,1.582092,359.74,4
661485.9419804147,1509536.01054951,1.2114980000000002,358.64,4
661485.9361966945,1509536.950866133,0.736048,2.74,4
