x,y,speed,heading,fix_quality,steering_angle
661515.119099,1509796.501701,0.000000,0.000000,4,1.100000
661515.119099,1509796.501701,0.000000,0.000000,4,2.202342
661515.119099,1509796.501701,0.000000,0.000000,4,3.302342
661515.119099,1509796.501701,0.000000,0.000000,4,4.402342
661515.119099,1509796.501701,0.000000,0.000000,4,5.502356
661515.119099,1509796.501701,0.000000,0.000000,4,6.614018
661515.119099,1509796.501701,0.000000,0.000000,4,7.714059
661515.119099,1509796.501701,0.000000,0.000000,4,8.814059
661515.119099,1509796.501701,0.000000,0.000000,4,9.914059
661515.119099,1509796.501701,0.000000,0.000000,4,11.016939
661515.119099,1509796.501701,0.000000,0.000000,4,12.116939
661515.119099,1509796.501701,0.000000,0.000000,4,13.217333
661515.119099,1509796.501701,0.000000,0.000000,4,14.317333
661515.119099,1509796.501701,0.000000,0.000000,4,15.426933
661515.119099,1509796.501701,0.000000,0.000000,4,16.526933
661515.119099,1509796.501701,0.000000,0.000000,4,17.628620
661515.119099,1509796.501701,0.000000,0.000000,4,18.728620
661515.119099,1509796.501701,0.000000,0.000000,4,19.830476
661515.119099,1509796.501701,0.000000,0.000000,4,20.930476
661515.119099,1509796.501701,0.000000,0.000000,4,22.032754
661515.119099,1509796.501701,0.000000,0.000000,4,23.132754
661515.119099,1509796.501701,0.000000,0.000000,4,24.239085
661515.119099,1509796.501701,0.000000,0.000000,4,25.339085
661515.119099,1509796.501701,0.000000,0.000000,4,26.487187
661515.119099,1509796.501701,0.000000,0.000000,4,27.587187
661515.119099,1509796.501701,0.000000,0.000000,4,28.687187
661515.119099,1509796.501701,0.000000,0.000000,4,29.787187
661515.119099,1509796.501701,0.000000,0.000000,4,30.889662
661515.119099,1509796.501701,0.000000,0.000000,4,31.989662
661515.119099,1509796.501701,0.000000,0.000000,4,33.091056
661515.119099,1509796.501701,0.000000,0.000000,4,34.191056
661515.119099,1509796.501701,0.000000,0.000000,4,35.301171
661515.119099,1509796.501701,0.000000,0.000000,4,36.401171
661515.119099,1509796.501701,0.000000,0.000000,4,37.501821
661515.119099,1509796.501701,0.000000,0.000000,4,38.601821
661515.119099,1509796.501701,0.000000,0.000000,4,39.561245
661515.119099,1509796.501701,0.000000,0.000000,4,40.367161
661515.119099,1509796.501701,0.000000,0.000000,4,41.044131
661515.119099,1509796.501701,0.000000,0.000000,4,41.612785
661515.119099,1509796.501701,0.000000,0.000000,4,42.090455
661515.119099,1509796.501701,0.080000,0.000000,4,42.491697
661515.119099,1509796.501701,0.080000,0.000000,4,42.828741
661515.119099,1509796.501701,0.080000,0.000000,4,43.111858
661515.119099,1509796.501701,0.080000,0.000000,4,43.349676
661515.119099,1509796.501701,0.080000,0.000000,4,43.549443
661515.119099,1509796.501701,0.080000,0.000000,4,43.717248
661515.119099,1509796.501701,0.080000,0.000000,4,43.858203
661515.119099,1509796.501701,0.080000,0.000000,4,43.976606
661515.119099,1509796.501701,0.080000,0.000000,4,44.076065
661515.119099,1509796.501701,0.080000,0.000000,4,44.159610
661515.119099,1509796.501701,0.080000,0.000000,4,44.229787
661515.119099,1509796.501701,0.080000,0.000000,4,44.288737
661515.119099,1509796.501701,0.080000,0.000000,4,44.338254
661515.119099,1509796.501701,0.080000,0.000000,4,44.379849
661515.119099,1509796.501701,0.080000,0.000000,4,44.414788
661515.119099,1509796.501701,0.080000,0.000000,4,44.444138
661515.119099,1509796.501701,0.080000,0.000000,4,44.468791
661515.119099,1509796.501701,0.080000,0.000000,4,44.489500
661515.119099,1509796.501701,0.080000,0.000000,4,44.506895
661515.119099,1509796.501701,0.080000,0.000000,4,44.521507
661515.119099,1509796.501701,0.330000,75.390000,4,43.421507
661515.119099,1509796.501701,0.330000,75.390000,4,42.319390
661515.119099,1509796.501701,0.330000,75.390000,4,41.219390
661515.119099,1509796.501701,0.330000,75.390000,4,40.119030
661515.119099,1509796.501701,0.330000,75.390000,4,39.019030
661515.119099,1509796.501701,0.330000,75.390000,4,37.914967
661515.119099,1509796.501701,0.330000,75.390000,4,36.814967
661515.119099,1509796.501701,0.330000,75.390000,4,35.712693
661515.119099,1509796.501701,0.330000,75.390000,4,34.612693
661515.119099,1509796.501701,0.330000,75.390000,4,33.495827
661515.119099,1509796.501701,0.330000,75.390000,4,32.395827
661515.119099,1509796.501701,0.330000,75.390000,4,31.290893
661515.119099,1509796.501701,0.330000,75.390000,4,30.190893
661515.119099,1509796.501701,0.330000,75.390000,4,29.081440
661515.119099,1509796.501701,0.330000,75.390000,4,27.981440
661515.119099,1509796.501701,0.330000,75.390000,4,26.874240
661515.119099,1509796.501701,0.330000,75.390000,4,25.774240
661515.119099,1509796.501701,0.330000,75.390000,4,24.667818
661515.119099,1509796.501701,0.330000,75.390000,4,23.567818
661515.119099,1509796.501701,0.330000,75.390000,4,22.464261
661515.154366,1509796.630986,0.480000,83.740000,4,21.364261
661515.154366,1509796.630986,0.480000,83.740000,4,20.262896
661515.154366,1509796.630986,0.480000,83.740000,4,19.152955
661515.154366,1509796.630986,0.480000,83.740000,4,18.052955
661515.154366,1509796.630986,0.480000,83.740000,4,16.950721
661515.154366,1509796.630986,0.480000,83.740000,4,15.849075
661515.154366,1509796.630986,0.480000,83.740000,4,14.747421
661515.154366,1509796.630986,0.480000,83.740000,4,13.647421
661515.154366,1509796.630986,0.480000,83.740000,4,12.547421
661515.154366,1509796.630986,0.480000,83.740000,4,11.446269
661515.154366,1509796.630986,0.480000,83.740000,4,10.338809
661515.154366,1509796.630986,0.480000,83.740000,4,9.238809
661515.154366,1509796.630986,0.480000,83.740000,4,8.138809
661515.154366,1509796.630986,0.480000,83.740000,4,7.038648
661515.154366,1509796.630986,0.480000,83.740000,4,5.932501
661515.154366,1509796.630986,0.480000,83.740000,4,4.825667
661515.154366,1509796.630986,0.480000,83.740000,4,3.725667
661515.154366,1509796.630986,0.480000,83.740000,4,2.619598
661515.154366,1509796.630986,0.480000,83.740000,4,1.519598
661515.154366,1509796.630986,0.480000,83.740000,4,0.499516
