x,y,speed,heading,fix_quality,steering_angle
831576.765637,1644363.157655,0.000000,0.000000,4,0.711704
831576.765637,1644363.157655,0.000000,0.000000,4,1.309535
831576.765637,1644363.157655,0.000000,0.000000,4,1.811713
831576.765637,1644363.157655,0.000000,0.000000,4,2.233543
831576.765637,1644363.157655,0.000000,0.000000,4,2.587879
831576.765637,1644363.157655,0.000000,0.000000,4,2.885522
831576.765637,1644363.157655,0.000000,0.000000,4,3.135542
831576.765637,1644363.157655,0.000000,0.000000,4,3.345559
831576.765637,1644363.157655,0.000000,0.000000,4,3.521974
831576.765637,1644363.157655,0.000000,0.000000,4,3.670161
831576.765637,1644363.157655,0.000000,0.000000,4,3.794639
831576.765637,1644363.157655,0.000000,0.000000,4,3.899201
831576.765637,1644363.157655,0.000000,0.000000,4,3.987032
831576.765637,1644363.157655,0.000000,0.000000,4,4.060811
831576.765637,1644363.157655,0.000000,0.000000,4,4.122785
831576.765637,1644363.157655,0.000000,0.000000,4,4.174843
831576.765637,1644363.157655,0.000000,0.000000,4,4.218572
831576.765637,1644363.157655,0.000000,0.000000,4,4.255304
831576.765637,1644363.157655,0.000000,0.000000,4,4.286159
831576.765637,1644363.157655,0.000000,0.000000,4,4.312077
831576.765637,1644363.157655,0.000000,0.000000,4,4.333849
831576.765637,1644363.157655,0.000000,0.000000,4,4.352136
831576.765637,1644363.157655,0.000000,0.000000,4,4.367498
831576.765637,1644363.157655,0.000000,0.000000,4,4.380402
831576.765637,1644363.157655,0.000000,0.000000,4,4.391242
831576.765637,1644363.157655,0.000000,0.000000,4,4.400347
831576.765637,1644363.157655,0.000000,0.000000,4,4.407995
831576.765637,1644363.157655,0.000000,0.000000,4,4.414419
831576.765637,1644363.157655,0.000000,0.000000,4,4.419816
831576.765637,1644363.157655,0.000000,0.000000,4,4.424349
831576.765637,1644363.157655,0.000000,0.000000,4,4.428157
831576.765637,1644363.157655,0.000000,0.000000,4,4.431355
831576.765637,1644363.157655,0.000000,0.000000,4,4.434042
831576.765637,1644363.157655,0.000000,0.000000,4,4.436299
831576.765637,1644363.157655,0.000000,0.000000,4,4.438195
831576.765637,1644363.157655,0.000000,0.000000,4,4.439788
831576.765637,1644363.157655,0.000000,0.000000,4,4.441125
831576.765637,1644363.157655,0.000000,0.000000,4,4.442249
831576.765637,1644363.157655,0.000000,0.000000,4,4.443193
831576.765637,1644363.157655,0.000000,0.000000,4,4.443986
831576.783590,1644363.157903,0.000000,0.000000,4,4.450895
831576.783590,1644363.157903,0.000000,0.000000,4,4.456699
831576.783590,1644363.157903,0.000000,0.000000,4,4.461574
831576.783590,1644363.157903,0.000000,0.000000,4,4.465670
831576.783590,1644363.157903,0.000000,0.000000,4,4.469110
831576.783590,1644363.157903,0.000000,0.000000,4,4.471999
831576.783590,1644363.157903,0.000000,0.000000,4,4.474426
831576.783590,1644363.157903,0.000000,0.000000,4,4.476465
831576.783590,1644363.157903,0.000000,0.000000,4,4.478178
831576.783590,1644363.157903,0.000000,0.000000,4,4.479617
831576.783590,1644363.157903,0.000000,0.000000,4,4.480825
831576.783590,1644363.157903,0.000000,0.000000,4,4.481840
831576.783590,1644363.157903,0.000000,0.000000,4,4.482693
831576.783590,1644363.157903,0.000000,0.000000,4,4.483409
831576.783590,1644363.157903,0.000000,0.000000,4,4.484011
831576.783590,1644363.157903,0.000000,0.000000,4,4.484516
831576.783590,1644363.157903,0.000000,0.000000,4,4.484941
831576.783590,1644363.157903,0.000000,0.000000,4,4.485297
831576.783590,1644363.157903,0.000000,0.000000,4,4.485597
831576.783590,1644363.157903,0.000000,0.000000,4,4.485849
831576.783590,1644363.157903,0.000000,0.000000,4,4.486060
831576.783590,1644363.157903,0.000000,0.000000,4,4.486238
831576.783590,1644363.157903,0.000000,0.000000,4,4.486387
831576.783590,1644363.157903,0.000000,0.000000,4,4.486512
831576.783590,1644363.157903,0.000000,0.000000,4,4.486617
831576.783590,1644363.157903,0.000000,0.000000,4,4.486706
831576.783590,1644363.157903,0.000000,0.000000,4,4.486780
831576.783590,1644363.157903,0.000000,0.000000,4,4.486842
831576.783590,1644363.157903,0.000000,0.000000,4,4.486895
831576.783590,1644363.157903,0.000000,0.000000,4,4.486939
831576.783590,1644363.157903,0.000000,0.000000,4,4.486976
831576.783590,1644363.157903,0.000000,0.000000,4,4.487007
831576.783590,1644363.157903,0.000000,0.000000,4,4.487033
831576.783590,1644363.157903,0.000000,0.000000,4,4.487055
831576.783590,1644363.157903,0.000000,0.000000,4,4.487073
831576.783590,1644363.157903,0.000000,0.000000,4,4.487088
831576.783590,1644363.157903,0.000000,0.000000,4,4.487101
831576.783590,1644363.157903,0.000000,0.000000,4,4.487112
831576.783590,1644363.157903,0.000000,0.000000,4,4.487122
831576.783590,1644363.157903,0.000000,0.000000,4,4.487129
831576.783590,1644363.157903,0.000000,0.000000,4,4.487136
831576.783590,1644363.157903,0.000000,0.000000,4,4.487141
831576.783590,1644363.157903,0.000000,0.000000,4,4.487146
831576.783590,1644363.157903,0.000000,0.000000,4,4.487150
831576.783590,1644363.157903,0.000000,0.000000,4,4.487153
831576.783590,1644363.157903,0.000000,0.000000,4,4.487155
831576.783590,1644363.157903,0.000000,0.000000,4,4.487158
831576.783590,1644363.157903,0.000000,0.000000,4,4.487160
831576.783590,1644363.157903,0.000000,0.000000,4,4.487161
831576.783590,1644363.157903,0.000000,0.000000,4,4.487163
831576.783590,1644363.157903,0.000000,0.000000,4,4.487164
831576.783590,1644363.157903,0.000000,0.000000,4,4.487165
831576.783590,1644363.157903,0.000000,0.000000,4,4.487165
831576.783590,1644363.157903,0.000000,0.000000,4,4.487166
831576.783590,1644363.157903,0.000000,0.000000,4,4.487167
831576.783590,1644363.157903,0.000000,0.000000,4,4.487167
831576.783590,1644363.157903,0.000000,0.000000,4,4.487168
831576.783590,1644363.157903,0.000000,0.000000,4,4.487168
831576.783590,1644363.157903,0.000000,0.000000,4,4.487168
831576.783590,1644363.157903,0.000000,0.000000,4,4.487168
831576.765637,1644363.157655,0.000000,0.000000,4,4.480925
831576.765637,1644363.157655,0.000000,0.000000,4,4.475681
831576.765637,1644363.157655,0.000000,0.000000,4,4.471276
831576.765637,1644363.157655,0.000000,0.000000,4,4.467575
831576.765637,1644363.157655,0.000000,0.000000,4,4.464467
831576.765637,1644363.157655,0.000000,0.000000,4,4.461856
831576.765637,1644363.157655,0.000000,0.000000,4,4.459663
831576.765637,1644363.157655,0.000000,0.000000,4,4.457820
831576.765637,1644363.157655,0.000000,0.000000,4,4.456273
831576.765637,1644363.157655,0.000000,0.000000,4,4.454973
831576.765637,1644363.157655,0.000000,0.000000,4,4.453881
831576.765637,1644363.157655,0.000000,0.000000,4,4.452964
831576.765637,1644363.157655,0.000000,0.000000,4,4.452193
831576.765637,1644363.157655,0.000000,0.000000,4,4.451546
831576.765637,1644363.157655,0.000000,0.000000,4,4.451002
831576.765637,1644363.157655,0.000000,0.000000,4,4.450546
831576.765637,1644363.157655,0.000000,0.000000,4,4.450162
831576.765637,1644363.157655,0.000000,0.000000,4,4.449840
831576.765637,1644363.157655,0.000000,0.000000,4,4.449569
831576.783590,1644363.157903,0.000000,0.000000,4,4.455585
831576.783590,1644363.157903,0.000000,0.000000,4,4.460639
831576.783590,1644363.157903,0.000000,0.000000,4,4.464884
831576.783590,1644363.157903,0.000000,0.000000,4,4.468449
831576.783590,1644363.157903,0.000000,0.000000,4,4.471445
831576.783590,1644363.157903,0.000000,0.000000,4,4.473961
831576.783590,1644363.157903,0.000000,0.000000,4,4.476074
831576.783590,1644363.157903,0.000000,0.000000,4,4.477849
831576.783590,1644363.157903,0.000000,0.000000,4,4.479341
831576.783590,1644363.157903,0.000000,0.000000,4,4.480593
831576.783590,1644363.157903,0.000000,0.000000,4,4.481645
831576.783590,1644363.157903,0.000000,0.000000,4,4.482529
831576.783590,1644363.157903,0.000000,0.000000,4,4.483272
831576.783590,1644363.157903,0.000000,0.000000,4,4.483895
831576.783590,1644363.157903,0.000000,0.000000,4,4.484419
831576.783590,1644363.157903,0.000000,0.000000,4,4.484859
831576.783590,1644363.157903,0.000000,0.000000,4,4.485229
831576.783590,1644363.157903,0.000000,0.000000,4,4.485540
831576.783590,1644363.157903,0.000000,0.000000,4,4.485800
831576.783590,1644363.157903,0.000000,0.000000,4,4.486019
831576.783590,1644363.157903,0.000000,0.000000,4,4.486203
831576.783590,1644363.157903,0.000000,0.000000,4,4.486358
831576.783590,1644363.157903,0.000000,0.000000,4,4.486488
831576.783590,1644363.157903,0.000000,0.000000,4,4.486597
831576.783590,1644363.157903,0.000000,0.000000,4,4.486689
831576.783590,1644363.157903,0.000000,0.000000,4,4.486766
831576.783590,1644363.157903,0.000000,0.000000,4,4.486830
831576.783590,1644363.157903,0.000000,0.000000,4,4.486885
831576.783590,1644363.157903,0.000000,0.000000,4,4.486930
831576.783590,1644363.157903,0.000000,0.000000,4,4.486968
831576.783590,1644363.157903,0.000000,0.000000,4,4.487001
831576.783590,1644363.157903,0.000000,0.000000,4,4.487028
831576.783590,1644363.157903,0.000000,0.000000,4,4.487050
831576.783590,1644363.157903,0.000000,0.000000,4,4.487069
831576.783590,1644363.157903,0.000000,0.000000,4,4.487086
831576.783590,1644363.157903,0.000000,0.000000,4,4.487099
831576.783590,1644363.157903,0.000000,0.000000,4,4.487110
831576.783590,1644363.157903,0.000000,0.000000,4,4.487120
831576.783590,1644363.157903,0.000000,0.000000,4,4.487128
831576.783590,1644363.157903,0.000000,0.000000,4,4.487134
831576.783590,1644363.157903,0.000000,0.000000,4,4.487140
831576.783590,1644363.157903,0.000000,0.000000,4,4.487145
831576.783590,1644363.157903,0.000000,0.000000,4,4.487149
831576.783590,1644363.157903,0.000000,0.000000,4,4.487152
831576.783590,1644363.157903,0.000000,0.000000,4,4.487155
831576.783590,1644363.157903,0.000000,0.000000,4,4.487157
831576.783590,1644363.157903,0.000000,0.000000,4,4.487159
831576.783590,1644363.157903,0.000000,0.000000,4,4.487161
831576.783590,1644363.157903,0.000000,0.000000,4,4.487162
831576.783590,1644363.157903,0.000000,0.000000,4,4.487164
831576.783590,1644363.157903,0.000000,0.000000,4,4.487164
831576.783590,1644363.157903,0.000000,0.000000,4,4.487165
831576.783590,1644363.157903,0.000000,0.000000,4,4.487166
831576.783590,1644363.157903,0.000000,0.000000,4,4.487167
