x,y,speed,heading,fix_quality,steering_angle
661485.901109,1509633.530356,0.000000,85.870000,4,1.100000
661485.901109,1509633.530356,0.000000,85.870000,4,2.200000
661485.901109,1509633.530356,0.000000,85.870000,4,3.175966
661485.901109,1509633.530356,0.000000,85.870000,4,3.995778
661485.901109,1509633.530356,0.000000,85.870000,4,4.684419
661485.901109,1509633.530356,0.000000,85.870000,4,5.262878
661485.901109,1509633.530356,0.000000,85.870000,4,5.748784
661485.901109,1509633.530356,0.000000,85.870000,4,6.156944
661485.901109,1509633.530356,0.000000,85.870000,4,6.499799
661485.901109,1509633.530356,0.000000,85.870000,4,6.787798
661485.901109,1509633.530356,0.000000,85.870000,4,7.029716
661485.901109,1509633.530356,0.000000,85.870000,4,7.232927
661485.901109,1509633.530356,0.000000,85.870000,4,7.403625
661485.901109,1509633.530356,0.000000,85.870000,4,7.547011
661485.901109,1509633.530356,0.000000,85.870000,4,7.667455
661485.901109,1509633.530356,0.000000,85.870000,4,7.768629
661485.901109,1509633.530356,0.000000,85.870000,4,7.853614
661485.901109,1509633.530356,0.000000,85.870000,4,7.925002
661485.901109,1509633.530356,0.000000,85.870000,4,7.984968
661485.901109,1509633.530356,0.000000,85.870000,4,8.035339
661485.901109,1509633.530356,0.000000,85.870000,4,8.077651
661485.901109,1509633.530356,0.000000,85.870000,4,8.113193
661485.901109,1509633.530356,0.000000,85.870000,4,8.143048
661485.901109,1509633.530356,0.000000,85.870000,4,8.168126
661485.901109,1509633.530356,0.000000,85.870000,4,8.189192
661485.901109,1509633.530356,0.000000,85.870000,4,8.206887
661485.901109,1509633.530356,0.000000,85.870000,4,8.221752
661485.901109,1509633.530356,0.000000,85.870000,4,8.234237
661485.901109,1509633.530356,0.000000,85.870000,4,8.244725
661485.901109,1509633.530356,0.000000,85.870000,4,8.253535
661485.901109,1509633.530356,0.000000,85.870000,4,8.260936
661485.901109,1509633.530356,0.000000,85.870000,4,8.267152
661485.901109,1509633.530356,0.000000,85.870000,4,8.272374
661485.901109,1509633.530356,0.000000,85.870000,4,8.276760
661485.901109,1509633.530356,0.000000,85.870000,4,8.280445
661485.901109,1509633.530356,0.000000,85.870000,4,8.283540
661485.901109,1509633.530356,0.000000,85.870000,4,8.286139
661485.901109,1509633.530356,0.000000,85.870000,4,8.288323
661485.901109,1509633.530356,0.000000,85.870000,4,8.290157
661485.901109,1509633.530356,0.000000,85.870000,4,8.291698
661485.900996,1509633.548794,0.130000,85.870000,4,8.303232
661485.900996,1509633.548794,0.130000,85.870000,4,8.312920
661485.900996,1509633.548794,0.130000,85.870000,4,8.321058
661485.900996,1509633.548794,0.130000,85.870000,4,8.327894
