x,y
661485.671696419,1509615.122858928
661485.493341639,1509616.051940038
661485.467612523,1509617.051606171
661485.437704876,1509618.051149169
661485.421308954,1509619.051000946
661485.410623804,1509620.050942456
661485.408626027,1509621.050928150
661485.409009578,1509622.050925336
661485.405176180,1509623.050910067
661485.410402618,1509624.050894170
661485.414644370,1509625.050882600
661485.424402579,1509626.050830603
661485.439296337,1509627.050719683
661485.455189498,1509628.050591758
661485.477255170,1509629.050340480
661485.499346212,1509630.050087435
661485.517405476,1509631.049924349
661485.532289954,1509632.049812017
661485.546317152,1509633.049713630
661485.557073516,1509634.049653248
661485.574723157,1509635.049496301
661485.590535448,1509636.049369346
661485.609240841,1509637.049194385
661485.625416897,1509638.049061176
661485.633875957,1509639.049017835
661485.642621824,1509640.048978514
661485.641799027,1509641.048970318
661485.635938453,1509642.048952634
661485.629787310,1509643.048933716
661485.623636164,1509644.048914797
661485.606586285,1509645.048769106
661485.593136357,1509646.048678652
661485.579325348,1509647.048582192
661485.558696978,1509648.048369010
661485.541840063,1509649.048226443
661485.528396120,1509650.048136069
661485.515015993,1509651.048046550
661485.502306032,1509652.047964046
661485.495864400,1509653.047942333
661485.482791523,1509654.047856832
661485.476640335,1509655.047837914
661485.470489143,1509656.047818995
661485.461130193,1509657.047774742
661485.451475406,1509658.047728134
661485.444823325,1509659.047705256
661485.435745640,1509660.047663188
661485.431763094,1509661.047651386
661485.434657143,1509662.047643041
661485.441770775,1509663.047616578
661485.452346928,1509664.047559446
661485.468841460,1509665.047418474
661485.487247422,1509666.047249069
661485.505626168,1509667.047080165
661485.526222316,1509668.046866617
661485.547923076,1509669.046631117
661485.567408965,1509670.046439546
661485.585101314,1509671.046283010
661485.602451978,1509672.046132456
661485.621840004,1509673.045939985
661485.646839266,1509674.045623736
661485.676371114,1509675.045187572
661485.705594216,1509676.044760316
661485.731703761,1509677.044419404
661485.757716194,1509678.044081023
661485.775829575,1509679.043908896
661485.787721542,1509680.043833651
661485.797525789,1509681.043785586
661485.806164144,1509682.043747108
661485.812036365,1509683.043728858
661485.815086583,1509684.043723481
661485.814594677,1509685.043717981
661485.801902382,1509686.043637430
661485.782984306,1509687.043457760
661485.744421920,1509688.042681862
661485.684969112,1509689.040859514
661485.588540124,1509690.035939270
661485.440012442,1509691.024359422
661485.218999785,1509691.998518927
661484.913400215,1509692.949566848
661484.520524743,1509693.867703897
661484.037655788,1509694.741903004
661483.468218136,1509695.562483154
661482.817429852,1509696.320238943
661482.089469915,1509697.004025130
661481.289127216,1509697.601723996
661480.429755279,1509698.111664598
661479.526967202,1509698.540539650
661478.591073127,1509698.892130896
661477.632929689,1509699.178261509
661476.660394733,1509699.411018377
661475.679142583,1509699.603577733
661474.691698085,1509699.761120354
661473.700371910,1509699.892078515
661472.706594718,1509700.003083083
661471.711096937,1509700.097492748
661470.714246282,1509700.176325514
661469.716560198,1509700.244234250
661468.718481036,1509700.306101898
661467.720074762,1509700.362515998
661466.721523297,1509700.416314532
661465.723104353,1509700.472524946
661464.724859203,1509700.531740289
661463.726787018,1509700.593793415
661462.729055484,1509700.661049214
661461.731578923,1509700.732027792
661460.734203358,1509700.804429219
661459.736751786,1509700.875756492
661458.739130350,1509700.944687111
661457.741447823,1509701.012703571
661456.743363966,1509701.074579373
661455.745096570,1509701.133415069
661454.746687237,1509701.189784669
661453.748039628,1509701.241703511
661452.749296861,1509701.291832110
661451.750715535,1509701.344978383
661450.752266953,1509701.400635483
661449.753641456,1509701.453017687
661448.754866127,1509701.502464848
661447.756392354,1509701.557692779
661446.757793256,1509701.610602827
661445.758949592,1509701.658624009
661444.760303595,1509701.710539331
661443.761915202,1509701.767248738
661442.763703410,1509701.827012067
661441.765621248,1509701.888905637
661440.767786011,1509701.954558341
661439.770376279,1509702.026482117
661438.773117715,1509702.100477740
661437.775786572,1509702.173488626
661436.778470529,1509702.246705453
661435.781145165,1509702.319795148
661434.783595084,1509702.389684895
661433.785624976,1509702.453199684
661432.787198325,1509702.509215043
661431.788468977,1509702.559529274
661430.788971549,1509702.591229294
661429.789085448,1509702.604170484
661428.789185074,1509702.596309170
661427.789700133,1509702.566920245
661426.791126528,1509702.515146763
661425.793965814,1509702.440606035
661424.798780894,1509702.343240982
661423.806708496,1509702.217701671
661422.817830588,1509702.068972103
661421.833159242,1509701.894612311
661420.852898239,1509701.697084430
661419.877331539,1509701.477620226
661418.906089553,1509701.239716191
661417.939910983,1509700.982148781
661416.979062157,1509700.705265146
661416.023243785,1509700.411440670
661415.072787531,1509700.100675491
661414.129269680,1509699.769353798
661413.192440976,1509699.419585061
661412.261846363,1509699.053616457
661411.338052939,1509698.670857152
661410.421186847,1509698.271790093
661409.511169096,1509697.857325188
661408.607855348,1509697.428414238
661407.711209691,1509696.985682990
661406.821717956,1509696.528731731
661405.942152647,1509696.053012105
661405.072054651,1509695.560245889
661404.211714904,1509695.050664263
661403.361794124,1509694.523891597
661402.523151209,1509693.979314618
661401.696965404,1509693.415917076
661400.881060994,1509692.837730261
661400.074269398,1509692.246940031
661399.275475498,1509691.645381496
661398.486217437,1509691.031415759
661397.706880953,1509690.404847065
661396.935911534,1509689.768012433
661396.177203291,1509689.116581851
661395.431812095,1509688.449969591
661394.700406515,1509687.768094999
661393.981450122,1509687.073103282
661393.276922656,1509686.363537858
661392.585486894,1509685.641137920
661391.905629881,1509684.907850144
661391.239039065,1509684.162476175
661390.586434021,1509683.404834429
661389.949896205,1509682.633657007
661389.327972356,1509681.850612949
661388.717419496,1509681.058659077
661388.108803945,1509680.265194223
661387.497953468,1509679.473449143
661386.877998976,1509678.688828857
661386.254862504,1509677.906716113
661385.632660924,1509677.123859522
661385.020257324,1509676.333352356
661384.418844139,1509675.534444414
661383.831439052,1509674.725236285
661383.260687814,1509673.904191042
661382.706368792,1509673.071939579
661382.168845929,1509672.228747520
661381.652852407,1509671.372183067
661381.161203364,1509670.501389625
661380.694037167,1509669.617224407
661380.257118789,1509668.717760264
661379.859269908,1509667.800396280
661379.496687748,1509666.868511759
661379.182442682,1509665.919295173
661378.924680991,1509664.953234743
661378.720149475,1509663.974503421
661378.557425200,1509662.987920440
661378.433394411,1509661.995760152
661378.335024433,1509661.000669701
661378.261846522,1509660.003447600
661378.213390840,1509659.004706983
661378.185775770,1509658.005137144
661378.176342053,1509657.005228861
661378.184095683,1509656.005287488
661378.204136932,1509655.005489226
661378.226432071,1509654.005738317
661378.245887974,1509653.005927602
661378.265521783,1509652.006120364
661378.291766366,1509651.006465706
661378.312225375,1509650.006677087
661378.334616246,1509649.006928446
661378.362194486,1509648.007312215
661378.386631337,1509647.007616282
661378.401938874,1509646.007753904
661378.410047660,1509645.007787911
661378.416194728,1509644.007806804
661378.422341793,1509643.007825698
661378.422477009,1509642.007825725
661378.429817392,1509641.007859147
661378.438938809,1509640.007900748
661378.448042458,1509639.007942187
661378.456682976,1509638.007980081
661378.462830016,1509637.007998974
661378.466320691,1509636.008005381
661378.463721374,1509635.008017131
661378.456961156,1509634.008041107
661378.449618590,1509633.008070753
661378.446955652,1509632.008074298
661378.441378222,1509631.008089988
661378.437898792,1509630.008096847
661378.435155752,1509629.008100610
661378.433333396,1509628.008103194
661378.434463340,1509627.008107646
661378.443656763,1509626.008149906
661378.467145803,1509625.008434549
661378.494193788,1509624.008801297
661378.525491839,1509623.009295446
661378.562731659,1509622.009997874
661378.602789230,1509621.010809154
661378.634887794,1509620.011324446
661378.658083521,1509619.011594997
661378.682552068,1509618.011895037
661378.705845654,1509617.012169996
661378.725379198,1509616.012361121
661378.736884443,1509615.012427309
661378.744831400,1509614.012462089
661378.747351671,1509613.012478446
661378.742506132,1509612.012490705
661378.726925247,1509611.012612095
661378.715104347,1509610.012685274
661378.702287468,1509609.012774597
661378.684261899,1509608.012937071
661378.666690690,1509607.013091457
661378.649437162,1509606.013240339
661378.630572869,1509605.013423470
661378.605930896,1509604.013727129
661378.572589620,1509603.014290797
661378.537292287,1509602.014913966
661378.501712836,1509601.015547126
661378.465489320,1509600.016203413
661378.426767792,1509599.016954801
661378.390339964,1509598.017629305
661378.360371942,1509597.018078713
661378.333230137,1509596.018447120
661378.309365588,1509595.018732718
661378.289353176,1509594.018934667
661378.277450352,1509593.019013154
661378.270494199,1509592.019038565
661378.274410961,1509591.019056538
661378.289707295,1509590.019174851
661378.310143098,1509589.019389346
661378.336255937,1509588.019731370
661378.366663806,1509587.020198578
661378.396802496,1509586.020666546
661378.423369577,1509585.021030169
661378.454729685,1509584.021526878
661378.483118582,1509583.021942278
661378.520891485,1509582.022666604
661378.543333958,1509581.022918468
661378.571774684,1509580.023323416
661378.586621654,1509579.023450071
661378.603489578,1509578.023596350
661378.616899182,1509577.023697282
