x,y
831784.942959941,1644152.250374338
831783.943756224,1644152.289805005
831782.944852132,1644152.336549580
831781.945971352,1644152.383794029
831780.947369380,1644152.436620950
831779.948828597,1644152.490590655
831778.950815595,1644152.553291329
831777.953878773,1644152.631235229
831776.957994121,1644152.721762854
831775.963530400,1644152.826738478
831774.969737018,1644152.937979293
831773.975670189,1644153.046663608
831772.980213625,1644153.141598440
831771.983523886,1644153.222776223
831770.985981102,1644153.292695343
831769.987411147,1644153.346026262
831768.988397514,1644153.390380732
831767.989105458,1644153.427753589
831766.989492540,1644153.455226508
831765.989660508,1644153.473152536
831764.989682880,1644153.474831786
831763.989732480,1644153.465364028
831762.990003313,1644153.442257012
831761.990524599,1644153.410161946
831760.991268377,1644153.371600530
831759.992100182,1644153.330880243
831758.993256315,1644153.282988023
831757.994912420,1644153.225597744
831756.996506413,1644153.169186384
831755.998524335,1644153.105795517
831755.001695625,1644153.026218815
831754.004878430,1644152.946511276
831753.008490721,1644152.861666959
831752.012695795,1644152.770074389
831751.016606097,1644152.681929543
831750.020162384,1644152.597695316
831749.023879213,1644152.511556807
831748.027596038,1644152.425418341
831747.031573817,1644152.336325563
831746.036218342,1644152.240087923
831745.041681019,1644152.135724336
831744.048136327,1644152.022327366
831743.056018907,1644151.897045678
831742.064994526,1644151.763406695
831741.075174288,1644151.621126232
831740.086753168,1644151.469482476
831739.099715019,1644151.309007930
831738.113095838,1644151.145966489
831737.126913195,1644150.980319949
831736.141598376,1644150.809591123
831735.156715601,1644150.636369204
831734.173070305,1644150.456298497
831733.191171297,1644150.266922615
831732.211087793,1644150.068353691
831731.232272238,1644149.863610708
831730.253873641,1644149.656903620
831729.277231201,1644149.442061514
831728.302054049,1644149.220642315
831727.327071351,1644148.998362944
831726.353207401,1644148.771249572
831725.378286801,1644148.548762005
831724.400372843,1644148.339762686
831723.421429900,1644148.135638742
831722.440717549,1644147.940223009
831721.458642217,1644147.751738616
831720.476303287,1644147.564638546
831719.492503022,1644147.385378565
831718.511228853,1644147.192960209
831717.536922149,1644146.968076249
831716.573055615,1644146.702440227
831715.620213705,1644146.399223187
831714.680705570,1644146.056838973
831713.750038124,1644145.691089749
831712.825036074,1644145.311144372
831711.905373248,1644144.918522071
831710.985879656,1644144.525435472
831710.067234795,1644144.130356172
831709.143332426,1644143.747747753
831708.215331406,1644143.375193304
831707.283112249,1644143.013322608
831706.346432174,1644142.663211317
831705.407893820,1644142.318046807
831704.469159530,1644141.973410219
831703.521239647,1644141.655124363
831702.569899892,1644141.346984429
831701.616242819,1644141.046178641
831700.657849430,1644140.760738840
831699.699522632,1644140.475089500
831698.739709677,1644140.194538950
831697.776188350,1644139.926943576
831696.809456439,1644139.671189334
831695.838399160,1644139.432344844
831694.866983409,1644139.194963606
831693.894945360,1644138.960203127
831692.921719135,1644138.730356730
831691.947755645,1644138.503672266
831690.971857330,1644138.285472366
831689.991696413,1644138.087348172
831689.010470718,1644137.894537821
831688.027154776,1644137.712634260
831687.044222769,1644137.528716825
831686.061761718,1644137.342269219
831685.077810203,1644137.163884686
831684.092855761,1644136.991076265
831683.105881652,1644136.830283002
831682.115103142,1644136.695003873
831681.123015843,1644136.569525266
831680.128728250,1644136.462976062
831679.132558261,1644136.375719261
831678.135109438,1644136.304760862
831677.136519219,1644136.252321026
831676.137021307,1644136.223194086
831675.137072129,1644136.216975785
831674.137072805,1644136.215818871
831673.137073726,1644136.215241647
831672.137081007,1644136.216651629
831671.137125029,1644136.208262771
831670.137220222,1644136.194465016
831669.137315415,1644136.180667304
831668.137410608,1644136.166869630
831667.137456139,1644136.157463796
831666.137476650,1644136.151303030
831665.137521268,1644136.141856689
831664.137671598,1644136.125732481
831663.138143363,1644136.095591314
831662.138550277,1644136.067287837
831661.138599780,1644136.066332605
831660.138958515,1644136.092149840
831659.140139443,1644136.140097331
831658.142818729,1644136.213023411
831657.147151794,1644136.305686552
831656.153822922,1644136.421002432
831655.161182063,1644136.542087752
831654.171888559,1644136.687393140
831653.185204799,1644136.849939695
831652.200536319,1644137.024299074
831651.218121849,1644137.210915434
831650.240969086,1644137.423276389
831649.266969042,1644137.649603653
831648.298171060,1644137.897436719
831647.329999284,1644138.147717861
831646.362149001,1644138.399235019
831645.397848954,1644138.663956823
831644.430523731,1644138.917409447
831643.469141970,1644139.192375572
831642.515975501,1644139.494721616
831641.567041433,1644139.810178855
